Season,Tournament Name,Date,Tournament Class,Match,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2017/2018,Brodd Vårstikket 2018,10.03.2018,SEN C,Damesingle,,Margrethe Schrøder-Nielsen,,Maiken Kjellesvik Skjørholm,"21/10,21/13",Margrethe Schrøder-Nielsen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Lukas Skrunes Sundt,,Elkan Abraham,"21/6,21/9",Lukas Skrunes Sundt,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Lukas Skrunes Sundt,,Phillip Nguyen,"21/2,21/4",Lukas Skrunes Sundt,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Elkan Abraham,,Leon Olai Berg Iding,"21/7,21/18",Elkan Abraham,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Brage Løken-Jacobsen,,Peder Moe Lundberg,"21/1,21/2",Brage Løken-Jacobsen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Lukas Skrunes Sundt,,Brage Løken-Jacobsen,"21/16,21/5",Lukas Skrunes Sundt,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Lukas Skrunes Sundt,,Peder Moe Lundberg,"21/0,21/1",Lukas Skrunes Sundt,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Phillip Nguyen,,Eimund Tangen,"14/21,21/19,21/13",Phillip Nguyen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Herman Solvoll,,Eimund Tangen,"21/11,21/12",Herman Solvoll,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Phillip Nguyen,,Herman Solvoll,"21/11,21/15",Phillip Nguyen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Siddham Awasthi,,Erlend Ruud-Larsen,"20/22,21/17,21/19",Siddham Awasthi,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Siddham Awasthi,,Even Lien Akre,"21/4,21/8",Siddham Awasthi,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Leon Olai Berg Iding,,Erlend Ruud-Larsen,"21/4,21/12",Leon Olai Berg Iding,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Erlend Ruud-Larsen,,Even Lien Akre,"21/10,21/6",Erlend Ruud-Larsen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Leon Olai Berg Iding,,Siddham Awasthi,"21/6,21/10",Leon Olai Berg Iding,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Leon Olai Berg Iding,,Even Lien Akre,"21/10,21/5",Leon Olai Berg Iding,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Elkan Abraham,,Markus Lilleskog-Zhu,"21/9,21/4",Elkan Abraham,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Markus Lilleskog-Zhu,,Ask Gram Floor,"21/18,21/12",Markus Lilleskog-Zhu,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U13 A,Herresingle,,Elkan Abraham,,Ask Gram Floor,"21/5,21/2",Elkan Abraham,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 A,Damesingle,,Astrid Lovise Pallesen,,Nandita Anil,"21/15,21/14",Astrid Lovise Pallesen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 A,Damesingle,,Stine Skjævesland Pedersen,,Astrid Lovise Pallesen,"21/10,21/14",Stine Skjævesland Pedersen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 A,Damesingle,,Stine Skjævesland Pedersen,,Nandita Anil,"21/6,21/6",Stine Skjævesland Pedersen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 B,Damesingle,,Camilla Skrunes Sundt,,Ploy Lea,"21/9,21/9",Camilla Skrunes Sundt,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 B,Damesingle,,Sara Janvin,,Audrina Ammara Darmawan,"21/8,21/3",Sara Janvin,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 B,Damesingle,,Sara Janvin,,Ploy Lea,"21/9,21/18",Sara Janvin,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 B,Damesingle,,Camilla Skrunes Sundt,,Audrina Ammara Darmawan,"21/11,21/6",Camilla Skrunes Sundt,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 B,Damesingle,,Ploy Lea,,Audrina Ammara Darmawan,"21/8,21/7",Ploy Lea,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U15 B,Damesingle,,Sara Janvin,,Camilla Skrunes Sundt,"21/17,21/18",Sara Janvin,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 A,Herresingle,,Hemant Anilkumar,,Jay Janaskar,"21/16,21/14",Hemant Anilkumar,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 A,Herresingle,,Jay Janaskar,,Aleksander Hansen Runestad,"21/11,21/17",Jay Janaskar,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 A,Herresingle,,Torger Hustoft,,Aleksander Hansen Runestad,"21/11,21/7",Torger Hustoft,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 A,Herresingle,,Jay Janaskar,,Torger Hustoft,"21/15,24/22",Jay Janaskar,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 A,Herresingle,,Hemant Anilkumar,,Oskar Ødegård,"21/12,21/17",Hemant Anilkumar,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 A,Herresingle,,Eivind Larsen,,Oskar Ødegård,"21/10,21/12",Eivind Larsen,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 A,Herresingle,,Hemant Anilkumar,,Eivind Larsen,"21/15,16/21,21/18",Hemant Anilkumar,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Siddharth Dushantha,,Stian Horvei,"21/7,26/24",Siddharth Dushantha,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Siddharth Dushantha,,Michael Rettore,"21/14,21/18",Siddharth Dushantha,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Siddharth Dushantha,,Vegard Svennevik,"21/18,21/13",Siddharth Dushantha,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Vegard Svennevik,,Michael Rettore,"21/16,21/17",Vegard Svennevik,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Marius Alme,,Eskil Ruud-Larsen,"21/13,21/17",Marius Alme,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Stian Horvei,,Peder Gysland Hensten,"21/7,21/10",Stian Horvei,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Peder Gysland Hensten,,Marius Alme,"21/12,21/17",Peder Gysland Hensten,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Stian Horvei,,Eskil Ruud-Larsen,"21/11,21/4",Stian Horvei,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Stian Horvei,,Marius Alme,"21/19,21/18",Stian Horvei,
2017/2018,Brodd Vårstikket 2018,10.03.2018,U17 B,Herresingle,,Eskil Ruud-Larsen,,Peder Gysland Hensten,"21/17,21/8",Eskil Ruud-Larsen,
