Season,Tournament Name,Date,Tournament Class,Match,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Herresingle,,Tore A. Arntzen,,Arne Ringen,"21/10,21/9",Tore A. Arntzen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Herresingle,,Arne Ringen,,Mathias Kjellesvik Skjørholm,"21/19,15/21,21/13",Arne Ringen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Herresingle,,Tore A. Arntzen,,Mathias Kjellesvik Skjørholm,"21/14,21/7",Tore A. Arntzen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Herresingle,,Tor Egil Frøyland,,Einar Morgan Utne,"21/18,21/11",Tor Egil Frøyland,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Herresingle,,Tor Egil Frøyland,,Espen Mikkelsen,"21/9,21/7",Tor Egil Frøyland,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Herresingle,,Espen Mikkelsen,,Einar Morgan Utne,"13/21,21/16,21/17",Espen Mikkelsen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Damesingle,,Magnhild Stokka,,Eline Lindøe Nitter,"21/6,21/6",Magnhild Stokka,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Damesingle,,Eline Lindøe Nitter,,Kristine Heggøy,"25/23,21/11",Eline Lindøe Nitter,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Damesingle,,Ingeborg Halvorsen,,Kristine Heggøy,"21/9,21/10",Ingeborg Halvorsen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Damesingle,,Magnhild Stokka,,Kristine Heggøy,"21/12,21/9",Magnhild Stokka,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Damesingle,,Magnhild Stokka,,Ingeborg Halvorsen,"21/8,21/8",Magnhild Stokka,
2017/2018,Karmøy Karmøy singelen,24.02.2018,SEN D,Damesingle,,Ingeborg Halvorsen,,Eline Lindøe Nitter,"21/11,21/13",Ingeborg Halvorsen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U11 A,Damesingle,,Celina Kvernøy,,Eira Stokka,"21/9,21/6",Celina Kvernøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U11 A,Damesingle,,Thea Øyen Selsaas,,Camilla Skrunes Sundt,"12/21,22/20,22/20",Thea Øyen Selsaas,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U11 A,Damesingle,,Celina Kvernøy,,Camilla Skrunes Sundt,"21/18,21/6",Celina Kvernøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U11 A,Damesingle,,Thea Øyen Selsaas,,Eira Stokka,"21/5,21/3",Thea Øyen Selsaas,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U11 A,Damesingle,,Camilla Skrunes Sundt,,Eira Stokka,"21/8,21/4",Camilla Skrunes Sundt,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U11 A,Damesingle,,Celina Kvernøy,,Thea Øyen Selsaas,"21/23,21/7,21/13",Celina Kvernøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Lukas Skrunes Sundt,,Herman Dalan  Eidissen,"21/18,21/16",Lukas Skrunes Sundt,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Lukas Skrunes Sundt,,Sebastian Hestenes,"21/5,21/7",Lukas Skrunes Sundt,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Herman Dalan  Eidissen,,Thomas Dinh,"21/10,21/23,21/11",Herman Dalan  Eidissen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Sebastian Hestenes,,Herman Kolstø,"21/19,21/15",Sebastian Hestenes,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Thomas Dinh,,Aldrin Nelson,"22/20,21/12",Thomas Dinh,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Lukas Skrunes Sundt,,Thomas Dinh,"21/15,21/23,21/10",Lukas Skrunes Sundt,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Thomas Dinh,,Eirik Nitter,"21/10,21/10",Thomas Dinh,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Lukas Skrunes Sundt,,Eirik Nitter,"21/6,21/7",Lukas Skrunes Sundt,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Sebastian Hestenes,,Kristoffer Sveen Hjertholm,"21/19,21/23,21/16",Sebastian Hestenes,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Aldrin Nelson,,Kristoffer Sveen Hjertholm,"21/14,22/20",Aldrin Nelson,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Aldrin Nelson,,Sebastian Hestenes,"21/4,21/13",Aldrin Nelson,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Herman Dalan  Eidissen,,Elkan Abraham,"21/8,21/8",Herman Dalan  Eidissen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Herman Kolstø,,Elkan Abraham,"21/14,21/8",Herman Kolstø,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Herresingle,,Herman Dalan  Eidissen,,Herman Kolstø,"21/12,21/6",Herman Dalan  Eidissen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Damesingle,,Solveig Elise Thuestad,,Sofie Christensen,"21/17,21/13",Solveig Elise Thuestad,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Damesingle,,Thea Steinsvik Helgesen,,Tonje Midttun,"21/8,21/14",Thea Steinsvik Helgesen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Damesingle,,Stine Skjævesland Pedersen,,Solveig Elise Thuestad,"21/5,21/3",Stine Skjævesland Pedersen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Damesingle,,Stine Skjævesland Pedersen,,Sofie Christensen,"21/6,21/7",Stine Skjævesland Pedersen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Damesingle,,Solveig Elise Thuestad,,Tonje Midttun,"21/5,21/2",Solveig Elise Thuestad,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Damesingle,,Sofie Christensen,,Tonje Midttun,"21/8,21/10",Sofie Christensen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 A,Damesingle,,Stine Skjævesland Pedersen,,Tonje Midttun,"21/2,21/4",Stine Skjævesland Pedersen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Anton Onarheim Vea,,Jens H. Innvær,"21/10,8/21,21/9",Anton Onarheim Vea,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Jens H. Innvær,,Andreas Brakedal,"21/17,21/11",Jens H. Innvær,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Anton Onarheim Vea,,Marius Kvernøy,"21/15,21/17",Anton Onarheim Vea,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Anton Onarheim Vea,,Kai Opedal,"21/10,21/10",Anton Onarheim Vea,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Jens H. Innvær,,Kai Opedal,"21/10,21/7",Jens H. Innvær,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Jens H. Innvær,,Anton Onarheim Vea,"17/21,21/13,21/17",Jens H. Innvær,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Marius Kvernøy,,Samuel Ellefsen,"21/10,21/4",Marius Kvernøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Marius Kvernøy,,Johannes Karoliussen,"17/21,21/17,22/20",Marius Kvernøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Andreas Brakedal,,Samuel Ellefsen,"21/10,21/11",Andreas Brakedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Andreas Brakedal,,Johannes Karoliussen,"18/21,21/8,21/14",Andreas Brakedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Marius Kvernøy,,Andreas Brakedal,"22/20,13/21,21/16",Marius Kvernøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U13 B,Herresingle,,Johannes Karoliussen,,Samuel Ellefsen,"21/12,21/11",Johannes Karoliussen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Elias Øyen Selsaas,,Jonathan Utne Madsøy,"21/12,21/10",Elias Øyen Selsaas,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Elias Øyen Selsaas,,Fredrik Hestenes,"21/9,21/12",Elias Øyen Selsaas,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Jonathan Utne Madsøy,,Hemant Anilkumar,"21/16,21/17",Jonathan Utne Madsøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Elias Øyen Selsaas,,Jonas Bergli Almås,"21/2,21/6",Elias Øyen Selsaas,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Jonathan Utne Madsøy,,Brynjar Hus,"21/18,21/18",Jonathan Utne Madsøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Elias Øyen Selsaas,,Jonathan Utne Madsøy,"21/7,21/10",Elias Øyen Selsaas,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Jonathan Utne Madsøy,,Jonas Bergli Almås,"24/22,21/11",Jonathan Utne Madsøy,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Elias Øyen Selsaas,,Brynjar Hus,"21/14,21/9",Elias Øyen Selsaas,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Jonas Bergli Almås,,Brynjar Hus,"21/17,7/21,21/12",Jonas Bergli Almås,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Fredrik Hestenes,,Kenneth Dinh,"21/6,21/17",Fredrik Hestenes,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Hemant Anilkumar,,Vemund Hus,"21/17,15/21,21/18",Hemant Anilkumar,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Vemund Hus,,Kenneth Dinh,"21/13,21/13",Vemund Hus,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Hemant Anilkumar,,Fredrik Hestenes,"21/16,21/15",Hemant Anilkumar,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Fredrik Hestenes,,Vemund Hus,"21/9,19/21,21/14",Fredrik Hestenes,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 A,Herresingle,,Hemant Anilkumar,,Kenneth Dinh,"21/17,21/10",Hemant Anilkumar,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Bjørnar Nesheim Hjelmervik,,Jørgen Heggøy Knudsen,"21/5,18/21,21/16",Bjørnar Nesheim Hjelmervik,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Jørgen Heggøy Knudsen,,Kornelius Mandelid Ringen,"21/16,21/14",Jørgen Heggøy Knudsen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Bjørnar Nesheim Hjelmervik,,Jonas Onarheim Vea,"21/8,21/8",Bjørnar Nesheim Hjelmervik,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Kornelius Mandelid Ringen,,Cornelius Hetland,"21/13,21/19",Kornelius Mandelid Ringen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Jonas Onarheim Vea,,Halvard Nitter,"21/17,12/21,21/16",Jonas Onarheim Vea,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Jonas Onarheim Vea,,Marius Samdal Hanssen,"21/18,21/18",Jonas Onarheim Vea,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Jørgen Heggøy Knudsen,,Petter Stople,"21/15,21/16",Jørgen Heggøy Knudsen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Jørgen Heggøy Knudsen,,Marius Samdal Hanssen,"21/11,21/16",Jørgen Heggøy Knudsen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Jonas Onarheim Vea,,Petter Stople,"23/21,21/9",Jonas Onarheim Vea,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Petter Stople,,Marius Samdal Hanssen,"21/8,21/15",Petter Stople,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Jørgen Heggøy Knudsen,,Jonas Onarheim Vea,"21/17,21/13",Jørgen Heggøy Knudsen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Halvard Nitter,,Kristian Tvedt,"21/5,21/7",Halvard Nitter,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Halvard Nitter,,Cornelius Hetland,"21/15,21/16",Halvard Nitter,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Cornelius Hetland,,Kristian Tvedt,"21/16,21/13",Cornelius Hetland,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Bjørnar Nesheim Hjelmervik,,Kornelius Mandelid Ringen,"21/13,21/10",Bjørnar Nesheim Hjelmervik,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Kornelius Mandelid Ringen,,Thomas Krogsæter,"21/11,17/21,21/14",Kornelius Mandelid Ringen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Herresingle,,Bjørnar Nesheim Hjelmervik,,Thomas Krogsæter,"21/15,21/16",Bjørnar Nesheim Hjelmervik,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Anna Botnen Akselsen,,Siri Elise Stokka,"16/21,21/18,21/14",Anna Botnen Akselsen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Julia Opedal,,Serine Stokka,"21/10,21/12",Julia Opedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Serine Stokka,,Siri Elise Stokka,"21/12,21/15",Serine Stokka,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Caroline Brakedal,,Anna Botnen Akselsen,"21/8,21/11",Caroline Brakedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Caroline Brakedal,,Siri Elise Stokka,"21/2,21/13",Caroline Brakedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Julia Opedal,,Anna Botnen Akselsen,"21/10,21/9",Julia Opedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Julia Opedal,,Siri Elise Stokka,"21/4,21/7",Julia Opedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Caroline Brakedal,,Serine Stokka,"21/8,21/7",Caroline Brakedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Serine Stokka,,Anna Botnen Akselsen,"21/5,19/21,21/16",Serine Stokka,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U15 B,Damesingle,,Caroline Brakedal,,Julia Opedal,"16/21,21/15,21/10",Caroline Brakedal,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Heidi Kristine Skree,,Hanne Kolstø,"21/11,21/4",Heidi Kristine Skree,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Heidi Kristine Skree,,Maiken Kjellesvik Skjørholm,"21/8,21/1",Heidi Kristine Skree,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Hanne Kolstø,,Sara Bellesen,"21/18,20/22,21/15",Hanne Kolstø,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Heidi Kristine Skree,,Mia Cherry Walker,"21/11,21/3",Heidi Kristine Skree,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Heidi Kristine Skree,,Sara Bellesen,"21/13,21/8",Heidi Kristine Skree,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Sara Bellesen,,Mia Cherry Walker,"21/8,21/3",Sara Bellesen,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Hanne Kolstø,,Maiken Kjellesvik Skjørholm,"22/20,21/15",Hanne Kolstø,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Maiken Kjellesvik Skjørholm,,Tina Sjursen,"21/9,21/10",Maiken Kjellesvik Skjørholm,
2017/2018,Karmøy Karmøy singelen,24.02.2018,U19 B,Damesingle,,Hanne Kolstø,,Tina Sjursen,"21/13,21/10",Hanne Kolstø,
