Season,Tournament Name,Date,Tournament Class,Match,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Arben Holstad,Jeanette Svendsen,Bjørn Hamang,Bente Sotnes,"21/13,21/13",Arben Holstad,Jeanette Svendsen
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Elise Lærkerød Jelsness,Marius Sørby,Petter Tryland Laheld,Simona Früh,"21/14,21/18",Elise Lærkerød Jelsness,Marius Sørby
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Kristin Thømt,Tommy Helander,Anja Olsen,Adrian Alvarez Resa,"21/16,21/16",Kristin Thømt,Tommy Helander
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Arben Holstad,Jeanette Svendsen,Marius Røed,Malin Andersson,"21/9,21/13",Arben Holstad,Jeanette Svendsen
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Bjørn Hamang,Bente Sotnes,Joel Collard,Marit Lillelien,"21/18,21/20",Bjørn Hamang,Bente Sotnes
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Elise Lærkerød Jelsness,Marius Sørby,Anja Olsen,Adrian Alvarez Resa,"21/20,21/9",Elise Lærkerød Jelsness,Marius Sørby
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Marius Røed,Malin Andersson,Petter Tryland Laheld,Simona Früh,"21/14,21/7",Marius Røed,Malin Andersson
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Kristin Thømt,Tommy Helander,Elise Lærkerød Jelsness,Marius Sørby,"21/20,21/19",Kristin Thømt,Tommy Helander
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Bjørn Hamang,Bente Sotnes,Anja Olsen,Adrian Alvarez Resa,"21/16,21/14",Bjørn Hamang,Bente Sotnes
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Marius Røed,Malin Andersson,Bjørn Hamang,Bente Sotnes,"21/15,21/14",Marius Røed,Malin Andersson
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Arben Holstad,Jeanette Svendsen,Kristin Thømt,Tommy Helander,"21/15,21/14",Arben Holstad,Jeanette Svendsen
2018/2019,Vestre Aker Racketspesialisten.no Open,10.11.2018,SEN E,Mixeddouble,Petter Tryland Laheld,Simona Früh,Anja Olsen,Adrian Alvarez Resa,"21/18,21/11",Petter Tryland Laheld,Simona Früh
