Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Johannes Daniel Selnes,"20/22,21/12,21/15",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Mattis Olsen Berg,,Marlen Nygård,"21/12,21/9",Mattis Olsen Berg,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Johannes Daniel Selnes,,Mattis Olsen Berg,"21/12,21/4",Johannes Daniel Selnes,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Marlen Nygård,"21/4,21/11",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Johannes Daniel Selnes,,Marlen Nygård,"21/13,21/12",Johannes Daniel Selnes,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Mattis Olsen Berg,"21/10,21/14",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Johannes Daniel Selnes,"20/22,21/12,21/15",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Mattis Olsen Berg,,Marlen Nygård,"21/12,21/9",Mattis Olsen Berg,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Johannes Daniel Selnes,,Mattis Olsen Berg,"21/12,21/4",Johannes Daniel Selnes,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Marlen Nygård,"21/4,21/11",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Johannes Daniel Selnes,,Marlen Nygård,"21/13,21/12",Johannes Daniel Selnes,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Mattis Olsen Berg,"21/10,21/14",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Johannes Daniel Selnes,"20/22,21/12,21/15",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Mattis Olsen Berg,,Marlen Nygård,"21/12,21/9",Mattis Olsen Berg,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Johannes Daniel Selnes,,Mattis Olsen Berg,"21/12,21/4",Johannes Daniel Selnes,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Marlen Nygård,"21/4,21/11",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Johannes Daniel Selnes,,Marlen Nygård,"21/13,21/12",Johannes Daniel Selnes,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Mattis Olsen Berg,"21/10,21/14",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Johannes Daniel Selnes,"20/22,21/12,21/15",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Mattis Olsen Berg,,Marlen Nygård,"21/12,21/9",Mattis Olsen Berg,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Johannes Daniel Selnes,,Mattis Olsen Berg,"21/12,21/4",Johannes Daniel Selnes,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Marlen Nygård,"21/4,21/11",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Johannes Daniel Selnes,,Marlen Nygård,"21/13,21/12",Johannes Daniel Selnes,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 A,,Zhongyan Yu,,Mattis Olsen Berg,"21/10,21/14",Zhongyan Yu,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Bo Johannes Halvfstad,,Jørgen Aga Thoresen,"21/12,21/3",Bo Johannes Halvfstad,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Øyvind Vegsund Staver,,Magnus Linderoth,"21/5,21/4",Øyvind Vegsund Staver,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Jørgen Aga Thoresen,,Magnus Linderoth,"21/8,22/20",Jørgen Aga Thoresen,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Bo Johannes Halvfstad,,Øyvind Vegsund Staver,"18/21,21/18,21/16",Bo Johannes Halvfstad,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Øyvind Vegsund Staver,,Jørgen Aga Thoresen,"21/7,21/5",Øyvind Vegsund Staver,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Bo Johannes Halvfstad,,Magnus Linderoth,"21/1,21/5",Bo Johannes Halvfstad,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Elias Ausen,,Leonard Volrath Holmboe,"21/10,21/9",Elias Ausen,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Haakon Lærkerød Jelsness,,Edvin Haagaas,"19/21,21/12,21/12",Haakon Lærkerød Jelsness,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Haakon Lærkerød Jelsness,,Leonard Volrath Holmboe,"21/13,21/7",Haakon Lærkerød Jelsness,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Edvin Haagaas,,Leonard Volrath Holmboe,"21/12,21/11",Edvin Haagaas,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Elias Ausen,,Haakon Lærkerød Jelsness,"21/11,21/12",Elias Ausen,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Elias Ausen,,Edvin Haagaas,"21/6,21/9",Elias Ausen,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Bo Johannes Halvfstad,,Jørgen Aga Thoresen,"21/12,21/3",Bo Johannes Halvfstad,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Øyvind Vegsund Staver,,Magnus Linderoth,"21/5,21/4",Øyvind Vegsund Staver,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Jørgen Aga Thoresen,,Magnus Linderoth,"21/8,22/20",Jørgen Aga Thoresen,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Bo Johannes Halvfstad,,Øyvind Vegsund Staver,"18/21,21/18,21/16",Bo Johannes Halvfstad,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Øyvind Vegsund Staver,,Jørgen Aga Thoresen,"21/7,21/5",Øyvind Vegsund Staver,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Bo Johannes Halvfstad,,Magnus Linderoth,"21/1,21/5",Bo Johannes Halvfstad,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Elias Ausen,,Leonard Volrath Holmboe,"21/10,21/9",Elias Ausen,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Haakon Lærkerød Jelsness,,Edvin Haagaas,"19/21,21/12,21/12",Haakon Lærkerød Jelsness,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Haakon Lærkerød Jelsness,,Leonard Volrath Holmboe,"21/13,21/7",Haakon Lærkerød Jelsness,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Edvin Haagaas,,Leonard Volrath Holmboe,"21/12,21/11",Edvin Haagaas,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Elias Ausen,,Haakon Lærkerød Jelsness,"21/11,21/12",Elias Ausen,
2014/2015,Asker Ferske Fjes,18.10.2014,U11 B,,Elias Ausen,,Edvin Haagaas,"21/6,21/9",Elias Ausen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,John Nguyen,,Ferdinand Aiello,"24/22,21/8",John Nguyen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,Noa Norden,"21/18,21/13",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,Thomas Grüner Fjeldheim,"22/20,21/8",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Amadio Constantine,,Ferdinand Aiello,"21/17,21/8",Amadio Constantine,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,John Nguyen,,Thomas Grüner Fjeldheim,"21/17,25/23",John Nguyen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Noa Norden,,Ferdinand Aiello,"21/8,21/7",Noa Norden,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Thomas Grüner Fjeldheim,,Amadio Constantine,"21/18,21/16",Thomas Grüner Fjeldheim,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,John Nguyen,"21/16,21/17",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Thomas Grüner Fjeldheim,,Noa Norden,"21/19,21/16",Thomas Grüner Fjeldheim,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,John Nguyen,,Amadio Constantine,"21/6,21/13",John Nguyen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,Ferdinand Aiello,"21/14,21/12",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,John Nguyen,,Noa Norden,"12/21,24/22,21/17",John Nguyen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,Amadio Constantine,"21/7,21/8",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Thomas Grüner Fjeldheim,,Ferdinand Aiello,"21/14,21/12",Thomas Grüner Fjeldheim,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Noa Norden,,Amadio Constantine,"21/14,21/11",Noa Norden,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,John Nguyen,,Ferdinand Aiello,"24/22,21/8",John Nguyen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,Noa Norden,"21/18,21/13",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,Thomas Grüner Fjeldheim,"22/20,21/8",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Amadio Constantine,,Ferdinand Aiello,"21/17,21/8",Amadio Constantine,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,John Nguyen,,Thomas Grüner Fjeldheim,"21/17,25/23",John Nguyen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Noa Norden,,Ferdinand Aiello,"21/8,21/7",Noa Norden,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Thomas Grüner Fjeldheim,,Amadio Constantine,"21/18,21/16",Thomas Grüner Fjeldheim,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,John Nguyen,"21/16,21/17",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Thomas Grüner Fjeldheim,,Noa Norden,"21/19,21/16",Thomas Grüner Fjeldheim,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,John Nguyen,,Amadio Constantine,"21/6,21/13",John Nguyen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,Ferdinand Aiello,"21/14,21/12",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,John Nguyen,,Noa Norden,"12/21,24/22,21/17",John Nguyen,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Mathias Ji Hong,,Amadio Constantine,"21/7,21/8",Mathias Ji Hong,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Thomas Grüner Fjeldheim,,Ferdinand Aiello,"21/14,21/12",Thomas Grüner Fjeldheim,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 A,,Noa Norden,,Amadio Constantine,"21/14,21/11",Noa Norden,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 B,,Theodor Fjelldal,,Theodor Jenssen,"21/13,24/22",Theodor Fjelldal,
2014/2015,Asker Ferske Fjes,18.10.2014,U13 B,,Theodor Jenssen,,Gaspard Jalut-Motte,"21/11,21/17",Theodor Jenssen,
