Season,Tournament Name,Date,Tournament Class,Match,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Torjus Flåtten,,Vegard Rikheim,"21/17,18/21,21/17",Torjus Flåtten,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Torjus Flåtten,,Carl Christian Møller Jacobsen,"21/13,21/10",Torjus Flåtten,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Vegard Rikheim,,Jørgen Rosenlund,"21/9,21/9",Vegard Rikheim,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Magnus Tjøm,,Avinash Avi,"21/1,21/1",Magnus Tjøm,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Torjus Flåtten,,Jørgen Rosenlund,"21/11,21/14",Torjus Flåtten,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Magnus Tjøm,,Christian S. Johnsen,"21/11,21/19",Magnus Tjøm,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Jørgen Rosenlund,,Avinash Avi,"21/1,21/1",Jørgen Rosenlund,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Christian S. Johnsen,,Avinash Avi,"21/0,21/0",Christian S. Johnsen,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Torjus Flåtten,,Magnus Tjøm,"21/5,21/9",Torjus Flåtten,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Torjus Flåtten,,Christian S. Johnsen,"21/9,21/8",Torjus Flåtten,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Jørgen Rosenlund,,Magnus Tjøm,"21/12,21/11",Jørgen Rosenlund,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Jørgen Rosenlund,,Christian S. Johnsen,"21/11,21/11",Jørgen Rosenlund,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Torjus Flåtten,,Avinash Avi,"21/1,21/1",Torjus Flåtten,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Haakon Lærkerød Jelsness,,Magnus Knapperholen,"21/19,21/18",Haakon Lærkerød Jelsness,
2022/2023,Klemetsrud Bonova.no Vinter Smash med Torjus 🏸,14.01.2023,SEN E,Herresingle,,Vegard Rikheim,,Andy Hang,"21/9,21/7",Vegard Rikheim,
