Plass.,Spiller-Id,Navn,Klasse,Poeng
1,105408,"Julie Marie Andersen Abusdal, Kristiansand",E,1304
2,102635,"Marie Christensen, Frogner",E,832
3,105826,"Aimee Hong, Bergen",E,720
4,107127,"Delia Murtazalieva, Bergen",E,700
5,102422,"Solvår S Flåten Jørgensen, Moss",E,536
6,105206,"Ingvild Håland, NTNUI",A,456
7,105886,"Stine Skjævesland Pedersen, Kristiansand",A,455
8,103494,"Rikke Østhassel, Kristiansand",A,430
9,109464,"Emma Yasmin Ruud, Moss",A,393
10,104421,"Malin Andersson, Haugerud",A,384
11,102533,"Elisa Wiborg, Haugerud",A,378
12,108076,"Sara Buvik, NTNUI",A,334
13,109545,"Nicoline Wærsten, Kristiansand",A,328
14,105315,"Trine Sperre, Ålesund",A,282
15,107206,"Katja Botcharova Ellingsen, Bergen",A,245
16,111538,"Juli Helen Johansen Klungtveit, Sotra",A,244
17,112454,"Dianne Christine Geronimo, Trondheim",A,226
18,109432,"Mina Korssund, Moss",A,221
19,106482,"Jenny Rajkumar, Sotra",A,218
19,107909,"Elise  Holmedal, BSI",A,218
21,101285,"Randi Selle, Stavanger",A,217
22,108760,"Karianne Zhang, OSI",A,212
23,109049,"Linnea Holmedal, Sotra",A,200
23,111470,"Cecilie Welle Bay , Ålesund",A,200
25,113590,"Ingrid Teistung, Bergen",A,196
26,110297,"Shuwen Yang, Trondheim",A,190
27,107513,"Kristine  Grande Ødegårdstuen, Moss",A,189
28,100193,"Monica Halvorsen, Frogner",A,184
28,109212,"Heidi Hartmann, Norborg",A,184
30,108394,"Alda Karen Jònsdòttir, Sandefjord",A,178
31,104091,"Anne-Margrethe Ulla Staurset, Norborg",A,164
32,102463,"Vilde Espeseth, Kristiansand",A,156
33,108761,"Victoria Zhang, OSI",A,154
34,109594,"Nikol Hermansen, Bergen",A,152
34,106220,"Camilla Stokkaune, Orkanger",A,152
36,109064,"Frida Bjørvik Løvheim, Sandefjord",A,151
37,109922,"Marie A. Toverud, Sandefjord",B,147
38,107205,"Julie Langeland Risa, Sotra",B,146
39,105103,"Mette Skjævesland Pedersen, Bergen",B,143
40,101896,"Hildegunn Måøy, Kolvereid",B,142
41,113442,"Kamonthip Charoenphanit, OSI",B,141
42,114636,"Melanie Antonella Matland, Moss",B,140
42,115881,"Eileen Linda Shamim, Djerv",B,140
42,108927,"Celina Nha-Mi-Thanh, OSI",B,140
45,100681,"Jeanette Svendsen, Vestre Aker",B,136
45,103102,"Emilie Sotnes Hamang, Bergen",B,136
47,110121,"Helene Ye, OSI",B,134
48,111007,"Dorthe Lorvik, Herøy",B,132
48,105219,"Mei Yang, Vestre Aker",B,132
48,107946,"Yngvild Buraas, NTNUI",B,132
51,109878,"Sofie Jin Reistadbakk, Haugerud",B,128
52,100074,"Tone Groven, Klæbu",B,126
53,100899,"Randi Ulla Nogva, Norborg",B,122
53,103924,"Ronja H. Thorstensen, Pillarguri",B,122
55,104925,"Anne Marthe Svensen, NTNUI",B,120
56,103012,"Anne Berit Bergsmo, Verdal",B,119
57,100003,"Helene Abusdal, Kristiansand",B,117
58,113435,"Dowon Kwak, OSI",B,116
59,113945,"Annika Liungman, Trondheim",B,114
60,107439,"Selma Kvarenes Bjørnestøl, Kristiansand",B,112
61,109656,"Maja Morvik Kragholm, Kristiansand",B,108
62,102142,"Sara Hvidsten, Vestre Aker",B,106
63,109648,"Anine Halvorsen Egge, Grimstad",B,104
63,110335,"Anita Bui, OSI",B,104
65,108986,"Siv Solum Buvik , Gullvikmoen",B,101
66,103531,"Cecilie Li, Haugerud",B,100
66,100643,"Bente Sotnes, Bærum",B,100
68,106632,"Elise Lærkerød Jelsness, Bygdø",B,98
68,109680,"Nancy Hang, Haugerud",B,98
70,112376,"Christin Jeanette Hagen , Klæbu",B,97
71,100550,"Minh Nhu Thai, OSI",B,96
71,107735,"Nora  Omdal, NTNUI",B,96
71,116743,"Victoria M, Hamar",B,96
74,103445,"Lovise Krogsæter, Karmøy",B,94
75,104936,"Silje V. Kruksve Aasland, Rissa",B,92
75,105188,"Tyra Friisenfeldt, NTNUI",B,92
75,111342,"Silje Lyngstad Skavhaug, Trondheim",B,92
75,108740,"Signe Lenning, Herøy",B,92
75,115242,"Sofiia Lisna, Stavanger",B,92
80,115686,"Marte Vorum, Trondheim",B,91
81,114206,"Agnieszka Krzysztoń, OSI",B,88
82,113065,"Julie Norberg, Sandefjord",B,86
82,114461,"Hilde Røssland, Sotra",B,86
82,107054,"Julie Grande Ødegårdstuen, Oppegård IL",B,86
82,110178,"Anne Lie Foldnes, Sotra",B,86
86,110112,"Merete Ruud Tuskin, Moss",B,84
86,102732,"Iris Hagen, Stavanger",B,84
88,109705,"Akarija Anton Reginold, Sotra",B,82
88,108671,"Marlen Nygård, NTNUI",B,82
88,111109,"Marte Aasen Jensen, Verdal",B,82
88,102468,"Marthe Skaug, Frogner",B,82
92,109789,"Trishna Shyam Chand, Trondheim",B,80
92,100628,"Sissel W. Schmidt, Ålesund",B,80
94,113083,"Hannah Wong, Haugerud",B,79
95,112405,"Ellen Berg Groos, Grimstad",B,78
95,116009,"Amal Mariia Elrozi, Klemetsrud",B,78
95,105436,"Moana Vadseth Furholm, NTNUI",B,78
95,107625,"Ragnhild Stenvaag, Ålesund",B,78
99,101342,"Runa Korshavn, Trondheim",B,77
100,112123,"Ida Marie Thomassen Stiegler, BSI",B,76
100,113061,"Sofie Kold Hansen, Trondheim",B,76
102,107950,"Eli Bente Just, Orkanger",B,75
103,107566,"Viktoria Humlen, Ålesund",B,74
103,111926,"Milla Maevski , Oppegård IL",B,74
103,110577,"Victoria Heiberg, Haugerud",B,74
106,111691,"Anna Oleyniksson, Djerv",B,73
106,102532,"Tam Huynh, Sandefjord",B,73
108,107134,"June  Bøhn, Kristiansand",B,72
109,109554,"Camilla Skrunes Sundt, Karmøy",B,70
110,111854,"MARTE EGGEN, Klæbu",B,68
110,112126,"Varshini Manikandan, IL Skrim",B,68
110,112377,"Line Eldegard, Klæbu",B,68
110,106696,"Ane Hofstad Lycke, NTNUI",B,68
110,103574,"Kristin Thømt, Askim",B,68
115,105595,"Elin Hansen, Herøy",B,66
115,107049,"Vivild Våbenø Berg, Klæbu",B,66
117,111008,"Nila Lorvik, Herøy",B,64
117,104490,"Dina Høl Bugge, Bergen",B,64
117,100437,"Inger Margrethe Midtlid, Ålesund",B,64
117,104762,"Ingrid-Marie Bruvold, Tromsø",B,64
117,114063,"Cindy Suen, OSI",B,64
122,108636,"Hege Elisabeth Bakke, Rissa",B,61
123,109550,"Kaisa Isabell Sandboe, Oppegård IL",B,60
123,110418,"Tove Søraas, Rissa",B,60
123,102163,"Anja Olsen, Bærum",B,60
126,115044,"Pairin Surintham, Frøya",B,59
127,114162,"Mari H. Birkelund, Klemetsrud",B,58
127,114164,"Gülser Selin Kilinc, Klemetsrud",B,58
127,113780,"Sasiga Logeswaran, Haugerud",B,58
127,107116,"Linn Hepsøe, Tromsø",B,58
