Plass.,Spiller-Id,Navn,Klasse,Poeng
1,102635,"Marie Christensen, Frogner",E,1184
2,102422,"Solvår S Flåten Jørgensen, Moss",E,1108
3,105826,"Aimee Hong, Bergen",E,1100
4,105408,"Julie Marie Andersen Abusdal, Kristiansand",E,880
5,103102,"Emilie Sotnes Hamang, Bergen",E,724
6,102463,"Vilde Espeseth, Kristiansand",E,720
7,107513,"Kristine  Grande Ødegårdstuen, Moss",E,672
8,107206,"Katja Botcharova Ellingsen, Bergen",E,644
9,101285,"Randi Selle, Stavanger",E,608
10,105206,"Ingvild Håland, NTNUI",A,476
11,107127,"Delia Murtazalieva, Bergen",A,464
12,107130,"Marie  Mørk, Kristiansand",A,376
13,104421,"Malin Andersson, Haugerud",A,348
14,102275,"Natalie Kristensen, Moss",A,336
15,109545,"Nicoline Wærsten, Kristiansand",A,310
16,107439,"Selma Kvarenes Bjørnestøl, Kristiansand",A,302
17,100003,"Helene Abusdal, Kristiansand",A,248
18,102533,"Elisa Wiborg, Haugerud",A,228
19,108076,"Sara Buvik, NTNUI",A,220
20,100193,"Monica Halvorsen, Frogner",A,192
21,106696,"Ane Hofstad Lycke, NTNUI",A,188
21,114636,"Melanie Antonella Matland, Moss",A,188
23,104091,"Anne-Margrethe Ulla Staurset, Norborg",A,186
24,109421,"Astrid Lovise Pallesen , Stavanger",A,176
25,107054,"Julie Grande Ødegårdstuen, Oppegård IL",A,174
26,109656,"Maja Morvik Kragholm, Kristiansand",A,172
27,102606,"Helle Sofie Sagøy, Kristiansand",A,168
28,109058,"Ronja Hartmann, Norborg",A,166
29,109705,"Akarija Anton Reginold, Sotra",A,164
29,100717,"Berit Thyness, Haugerud",A,164
31,111470,"Cecilie Welle Bay , Ålesund",A,162
32,109878,"Sofie Jin Reistadbakk, Haugerud",A,160
32,109212,"Heidi Hartmann, Norborg",A,160
32,105886,"Stine Skjævesland Pedersen, Kristiansand",A,160
35,100681,"Jeanette Svendsen, Vestre Aker",A,158
36,109464,"Emma Yasmin Ruud, Moss",A,152
37,108760,"Karianne Zhang, OSI",A,150
37,109594,"Nikol Hermansen, Bergen",A,150
39,113442,"Kamonthip Charoenphanit, OSI",B,148
40,112454,"Dianne Christine Geronimo, Trondheim",B,146
40,100643,"Bente Sotnes, Bærum",B,146
40,107946,"Yngvild Buraas, NTNUI",B,146
43,113435,"Dowon Kwak, OSI",B,142
44,107134,"June  Bøhn, Kristiansand",B,140
45,107566,"Viktoria Humlen, Ålesund",B,138
46,110121,"Helene Ye, OSI",B,136
47,107735,"Nora  Omdal, NTNUI",B,134
48,109857,"Vilma Aasheim-Engen, Frogner",B,132
49,104278,"Live Hov Grønbech, Frogner",B,128
49,104490,"Dina Høl Bugge, Bergen",B,128
51,109064,"Frida Bjørvik Løvheim, Sandefjord",B,126
52,103574,"Kristin Thømt, Askim",B,124
52,100113,"Gunn Fiskergaard, Ålesund",B,124
54,110648,"Marie Gade Brask, Kristiansand",B,122
55,109432,"Mina Korssund, Moss",B,120
55,110335,"Anita Bui, OSI",B,120
55,106220,"Camilla Stokkaune, Orkanger",B,120
58,112605,"Elisabeth Hjellegjerde Skog, Sykkylven",B,118
59,103531,"Cecilie Li, Haugerud",B,116
59,101948,"Helene Håkonsen Søgaard, Bærum",B,116
61,115686,"Marte Vorum, Trondheim",B,114
62,100899,"Randi Ulla Nogva, Norborg",B,110
62,109550,"Kaisa Isabell Sandboe, Oppegård IL",B,110
62,108927,"Celina Nha-Mi-Thanh, OSI",B,110
65,100550,"Minh Nhu Thai, OSI",B,108
66,104436,"Emma Søvik, NTNUI",B,104
66,113945,"Annika Liungman, Trondheim",B,104
68,101342,"Runa Korshavn, Trondheim",B,100
69,107625,"Ragnhild Stenvaag, Ålesund",B,98
69,110297,"Shuwen Yang, Trondheim",B,98
69,111538,"Juli Helen Johansen Klungtveit, Sotra",B,98
72,108930,"Hedda Berg Angell, Kristiansand",B,96
72,104509,"Vera Botcharova Ellingsen, Bergen",B,96
72,102732,"Iris Hagen, Stavanger",B,96
72,102928,"Marlene Wåland, Kristiansand",B,96
72,103012,"Anne Berit Bergsmo, Verdal",B,96
72,104884,"Rikke Karlsen, Kristiansand",B,96
78,100628,"Sissel W. Schmidt, Ålesund",B,94
78,112376,"Christin Jeanette Hagen , Klæbu",B,94
80,108761,"Victoria Zhang, OSI",B,92
80,105436,"Moana Vadseth Furholm, NTNUI",B,92
80,100074,"Tone Groven, Klæbu",B,92
83,107950,"Eli Bente Just, Orkanger",B,90
83,105188,"Tyra Friisenfeldt, NTNUI",B,90
83,103445,"Lovise Krogsæter, Karmøy",B,90
86,102142,"Sara Hvidsten, Vestre Aker",B,88
86,111007,"Dorthe Lorvik, Herøy",B,88
86,113193,"Maaike Weerdesteyn, Vestre Aker",B,88
89,107438,"Emilie Haukebøe, Oppegård IL",B,84
89,100871,"Marielle Sørby, Sandefjord",B,84
91,104925,"Anne Marthe Svensen, NTNUI",B,82
91,110178,"Anne Lie Foldnes, Sotra",B,82
91,109706,"Arathija Anton Reginold, Sotra",B,82
94,113168,"Mikaela Stordal, Moss",B,80
95,107049,"Vivild Våbenø Berg, Klæbu",B,78
