Plass.,Spiller-Id,Navn,Klasse,Poeng
1,101103,"Fredrik Kristensen, Moss",E,2112
2,100411,"Magnus Christensen, Frogner",E,2080
3,102905,"Carl Christian Mork, Asker",E,1344
4,102642,"Torjus Flåtten, Frogner",E,1144
5,102438,"Peter Rønn Stensæth, Vestre Aker",E,1136
6,101992,"Sturla Flåten Jørgensen, Haugerud",E,1072
7,102611,"Vegard Rikheim, Frogner",E,824
8,101075,"Jesper Kristensen, Moss",E,709
9,102932,"Mads Marum, Kristiansand",E,648
10,100773,"Karl Ødegård, Bergen",E,600
11,102612,"Mattias Xu, Frogner",E,584
12,105802,"Jiawen Shi, Bærum",E,552
13,100036,"Marius Myhre, Haugerud",E,512
14,102646,"Tobias Krømke, Sandefjord",E,508
15,100010,"Jim Ronny Andersen, Kristiansand",A,476
16,105224,"Benjamin Sixten Nordén, Moss",A,468
17,100729,"Jørgen Rosenlund, Moss",A,448
18,102819,"Carl Christian Møller Jacobsen, Sandefjord",A,440
19,109474,"Ikmal Hussain Jaafar, Kristiansand",A,404
20,100996,"Arben Holstad, Vestre Aker",A,388
21,102291,"Anders Leirud, Frogner",A,386
22,106139,"Eivind Lund, Kristiansand",A,376
23,105161,"Martin Grøtterød, Sandefjord",A,366
24,100540,"Pål Endre Pedersen, Haugerud",A,341
25,100534,"Robin Kruksve Krux, Rissa",A,336
26,102860,"Toheed Ahmed Saeed, Frogner",A,332
27,103542,"Trond Mære, Verdal",A,324
27,100194,"Bjørn Hamang, Bærum",A,324
27,102521,"Joel Collard, Vestre Aker",A,324
30,102897,"Erlend Kruksve, Bergen",A,316
31,105519,"Petter Polden, Sotra",A,312
32,101754,"Sondre Flåten Jørgensen, Karmøy",A,298
33,101203,"Marius Sørby, Sandefjord",A,296
33,103109,"Rolf Ove Karlsen, Verdal",A,296
35,101472,"Eirik Paulsen, Stavanger",A,295
36,100310,"Fredrik Lian, Norborg",A,292
37,107454,"Kristoffer Robin Olsen, Sandefjord",A,286
38,104362,"Joachim Skjønhaug, Frogner",A,276
39,104852,"Isak L. Hasselvold, Grong",A,268
40,102161,"Tommy Helander, Askim",A,266
41,101688,"Andre Høidebraaten, Moss",A,265
42,103665,"Sigbjørn Honve, Bergen",A,260
43,104935,"Iver Aalberg, Leksvik",A,258
44,100115,"Nikolai Svensson, Frogner",A,257
45,111600,"Jonas Arly Rasmussen, Danmark",A,256
46,108999,"Andreas Nordhøy, Grong",A,250
47,105509,"Keveen Kumar Balasingam, Sotra",A,248
48,105721,"Bharath Kumar Balasingam, Bergen",A,240
49,104510,"Markus Barth, Bergen",A,238
50,110227,"Rik Hermans, Kristiansand",A,237
51,104579,"Fredrik Skånøy, Rissa",A,236
52,103497,"Jonas Østhassel, Kristiansand",A,233
53,105065,"Dennis Andersen Moe, Sotra",A,232
54,107588,"Karel Eriksson, Sandefjord",A,229
55,104643,"Simen Lexander, Askøy",A,222
56,103917,"Ole Herman Imset, Sandefjord",A,220
56,107098,"Fredrik Vabø Helset, Sotra",A,220
58,103695,"Øystein Hovden Eimind, Sandefjord",A,218
58,104952,"Erlend Engesæter Bognøy, Sotra",A,218
58,109418,"Robert Barø, Trondheim",A,218
61,106427,"Andreas Andersen, Bergen",A,206
62,100702,"Thor Christian Tallaksen, Mandal",A,190
63,104937,"Danila Gataullin, Kristiansand",A,188
63,100322,"Arnt-Helge Karlsen, Stavanger",A,188
63,100189,"Sigve Hallager, Grong",A,188
66,101914,"Thomas Pedersen, Ålesund",A,180
66,101533,"Jens Asmund Solheim, Rissa",A,180
66,101091,"Lars Valentin, Ålesund",A,180
66,104286,"Ludvig Smith-Meyer, Sandefjord",A,180
70,101566,"Henrik Smittil Høksnes, Sandefjord",A,178
71,100471,"Nauman Majid, Haugerud",A,176
72,100611,"Amund Skavhaug, Trondheim",A,172
72,111437,"Johan Rydberg, Haugerud",A,172
74,104978,"Henrik Gabrielsen Opsahl, Bergen",A,170
75,100084,"Rune Oterhals, Trondheim",A,168
76,103508,"Taro Mukae, Bygdø",A,164
76,103510,"Jan Jacobsen, Bygdø",A,164
78,102709,"Arild Mevatne, Bergen",A,161
79,108634,"Frank Heggen, Asker",A,160
80,102488,"Lasse Nyheim, Tromsø",A,159
81,101358,"Petter Svendsen, Trondheim",A,152
81,103539,"Amund Rikheim Huus, Frogner",A,152
83,103349,"Robert Hoeggen, Rissa",A,150
84,109346,"Ivan Trakov, Moss",B,149
85,106065,"Ram Kumar, Haugerud",B,144
85,105079,"Christoffer Hamnes, Sandefjord",B,144
85,101031,"Tormod Thorp, Moss",B,144
88,100594,"Kent Roger Sandvær, Herøy",B,143
89,100650,"Odd Helge Gåsbakk, Grong",B,142
89,101073,"David Wong, Haugerud",B,142
91,103915,"Hans Andreas Karlsen, Hammerfest",B,140
92,104133,"Erlend Stormo, Slagen",B,138
92,102060,"Kumaran Dhakshan Moorthy, Djerv",B,138
