Plass.,Spiller-Id,Navn,Klasse,Poeng
1,102463,"Vilde Espeseth, Kristiansand",E,1904
2,100003,"Helene Abusdal, Kristiansand",E,1300
3,102928,"Marlene Wåland, Kristiansand",E,1048
4,103102,"Emilie Sotnes Hamang, Frogner",E,808
5,102274,"Thea Johansen, Nøtterøy",E,804
6,102533,"Elisa Wiborg, Haugerud",E,800
7,104509,"Vera Botcharova Ellingsen, Bergen",E,688
8,102635,"Marie Christensen, Frogner",E,660
9,100862,"Anne Klyve, Asker",E,512
10,102987,"Stine Andersen, Moss",A,488
11,102468,"Marthe Skaug, Frogner",A,441
12,103339,"Ida Høyland W., Frogner",A,416
13,103445,"Lovise Krogsæter, OSI",A,338
14,100900,"Christiane Dahl Nielsen, Stavanger",A,300
15,103291,"Emilie Faarup Storvik, NTNUI",A,293
16,100681,"Jeanette Svendsen, Vestre Aker",A,280
17,104016,"Elisabeth Pape, Stavanger",A,258
18,101065,"Marie Wåland, Kristiansand",A,256
19,104884,"Rikke Karlsen, Kristiansand",A,252
20,104338,"Emilia Petersen Norberg, Sandefjord",A,250
21,104828,"Vilde Morvik Ekerhovd, Sotra",A,240
22,103246,"Kristine Haakonseth, Sandefjord",A,228
23,100717,"Berit Thyness, Haugerud",A,220
24,102476,"Andrea Løvold, Rissa",A,214
24,101262,"Hege Leirud, Frogner",A,214
26,105559,"Victoria Smestadmoen, Sandefjord",A,202
27,108760,"Karianne Zhang, Haugerud",A,198
28,104960,"Karoline Lerengen, Tromsø",A,196
29,110537,"Shen Yee Too, Malaysia",A,192
30,104546,"Henny Lyfjell, Frogner",A,188
30,107054,"Julie Grande Ødegårdstuen, Moss",A,188
32,107130,"Marie  Mørk, Kristiansand",A,176
33,108394,"Alda Karen Jònsdòttir, Sandefjord",A,169
34,104857,"Lisa Olsen Berg, Frogner",A,166
35,103494,"Rikke Østhassel, Kristiansand",A,160
36,101190,"Mari Helene Bøe, Sandefjord",A,154
37,100113,"Gunn Fiskergaard, Ålesund",A,150
