Plass.,Spiller-Id,Navn,Klasse,Poeng
1,103497,"Jonas Østhassel, Kristiansand",E,1480
2,102612,"Mattias Xu, Bergen",E,900
3,100729,"Jørgen Rosenlund, Moss",E,776
4,102611,"Vegard Rikheim, Frogner",E,764
5,103539,"Amund Rikheim Huus, Bergen",E,672
6,102642,"Torjus Flåtten, Klemetsrud",E,624
7,102932,"Mads Marum, Kristiansand",E,573
8,102905,"Carl Christian Mork, Haugerud",A,496
9,101992,"Sturla Flåten Jørgensen, Haugerud",A,417
10,107547,"Petter Tryland Laheld, NTNUI",A,392
11,102819,"Carl Christian Møller Jacobsen, Sandefjord",A,348
12,107132,"Filip Bøhn , Kristiansand",A,328
13,100310,"Fredrik Lian, Norborg",A,316
14,107653,"Boyan Yu, NTNUI",A,312
15,105509,"Keveen Kumar Balasingam, Sotra",A,292
16,107744,"Andreas Andersen Roksvåg, Grimstad",A,280
16,107916,"Benjamin Rølvåg, Gullvikmoen",A,280
18,101103,"Fredrik Kristensen, Moss",A,273
19,101914,"Thomas Pedersen, Ålesund",A,252
20,105891,"Carlo Alonzo Agustin, Klemetsrud",A,248
21,110836,"Jakob Langeland Risa, Sotra",A,227
22,115882,"Martin Feussner, Djerv",A,220
23,111907,"Gonçalo Ribeiro, Norborg",A,210
24,107133,"Sander Østhassel, Kristiansand",A,209
25,113335,"Kenneth salvadhoor, Moss",A,208
26,105314,"Thomas Barth, Bergen",A,202
27,100411,"Magnus Christensen, Frogner",A,201
27,110837,"Ole Kristian Lie , Sotra",A,201
29,109856,"Albert Aasheim-Engen, Frogner",A,192
30,108630,"Hermod Holte Haugland , Kristiansand",A,188
31,113008,"Kenneth Bayeng Sanglay, OSI",A,180
32,108668,"Christer Andersen, Mandal",A,176
32,100010,"Jim Ronny Andersen, Kristiansand",A,176
34,100996,"Arben Holstad, Vestre Aker",A,174
35,109614,"Brynjar Hus, Bergen",A,168
36,100677,"Robert Sulebakk, Ålesund",A,164
36,105721,"Bharath Kumar Balasingam, Bergen",A,164
38,101358,"Petter Svendsen, Trondheim",A,156
39,113891,"Gabriel Pettersen Engelberg, Moss",A,154
40,106465,"John Nguyen, OSI",A,153
41,100160,"Tore Groven, Klæbu",A,150
42,104852,"Isak L. Hasselvold, Grong",B,148
42,109780,"William R. Barø, Trondheim",B,148
44,106764,"Elias Øyen Selsaas, Karmøy",B,146
45,110209,"Sindre Gjuvsland, Sotra",B,144
46,110585,"Johan Zang, Bærum",B,142
47,117460,"Gaétan Bouthors, NTNUI",B,140
48,109570,"Varun Manikandan, Sandefjord",B,137
49,100746,"Nils Even Urkedal, Norborg",B,136
50,108078,"Ole Petter Øren, Gullvikmoen",B,134
50,113813,"Oliver George Creese, Trondheim",B,134
52,105825,"Mathias Ji Hong, Bergen",B,124
53,106092,"Kai Roger Stensen, Grong",B,123
54,100143,"Noralf Gamlem, Norborg",B,122
55,103987,"Jørgen Olsen, Verdal",B,120
56,112552,"Markus Måøy, Kolvereid",B,115
57,115053,"Hari Shankar Chembeti, Frogner",B,114
57,104579,"Fredrik Skånøy, Klæbu",B,114
59,108737,"Manas Dubey, NTNUI",B,112
60,106664,"Knut Hermann Stenvaag, NTNUI",B,110
61,108650,"Adrian Olsen-Loe Pedersen, Tromsø",B,108
61,113060,"Ken Kold Hansen, Trondheim",B,108
61,113225,"Johnny Andersen, Klæbu",B,108
64,113062,"Deeptanshu Toka, Haugerud",B,106
64,111148,"Heine Lam Nybakk, Sotra",B,106
64,112103,"Arun Kumar Sharma, Djerv",B,106
67,116297,"Shubham, Moss",B,104
67,108642,"Andy Hang, OSI",B,104
67,107624,"Eirik Tresselt Støylen, Ålesund",B,104
70,106504,"Johannes Orri Olafsson, Sandefjord",B,103
71,110635,"Aslak Smith, Kristiansand",B,102
71,113986,"Wesley Cheung, OSI",B,102
71,111263,"Anders Moen, Kolvereid",B,102
71,101472,"Eirik Paulsen, Stavanger",B,102
75,115346,"Sanjayan uthayakumar, Stovner",B,100
75,106065,"Ram Kumar, Haugerud",B,100
75,101091,"Lars Valentin, Ålesund",B,100
78,107597,"Kevin Elson, Kristiansand",B,98
79,102378,"Øyvind W. Selboe, Trondheim",B,96
80,110309,"Vishwavasu Soorly Nagaraj, Vestre Aker",B,94
81,110205,"Mathias Wong, Kristiansand",B,92
82,105802,"Jiawen Shi, OSI",B,91
83,105620,"Vegar Næss, Hammerfest",B,88
83,110107,"William Aaberg Rølvåg, Nesna",B,88
83,103109,"Rolf Ove Karlsen, Verdal",B,88
83,103665,"Sigbjørn Honve, Bergen",B,88
87,116413,"Alexander Freis, Bergen",B,86
87,109814,"Amund Lind, Moss",B,86
87,104945,"Michael White, Bergen",B,86
90,115153,"Andreas Deinboll, Bergen",B,82
91,107635,"Martin Enghaug, Moss",B,81
92,105227,"Daniel Bjørklund, Bærum",B,78
93,106633,"Haakon Lærkerød Jelsness, Moss",B,77
94,108071,"Henrik Buvik, Gullvikmoen",B,75
95,114027,"Bao Cao, Strømmen",B,74
95,111754,"Linus Nordal, Haugerud",B,74
97,102261,"Petter Karlsen Wåltorp, Djerv",B,72
97,105066,"Iver Rolvsjord, NTNUI",B,72
99,105991,"Jonas Ruud Tuskin, Moss",B,70
99,100194,"Bjørn Hamang, Bærum",B,70
99,101895,"Erik Måøy, Kolvereid",B,70
99,102747,"Terje Jacobsen, Stavanger",B,70
103,111286,"Joakim Øyen Bedsted, Orkanger",B,69
104,114970,"Avinash Avi, OSI",B,68
104,106241,"Sondre Sefland, OSI",B,68
104,109589,"Torstein Vikse Olsen, BSI",B,68
107,101270,"Jonas Christensen, Frogner",B,65
107,112635,"Elias Grønning, Rissa",B,65
107,117176,"Martin Østensen, NTNUI",B,65
110,105827,"Kenneth Larsen, Askøy",B,64
110,112525,"Lars Petter Danielsen, Gullvikmoen",B,64
110,114030,"Bryan Javier Matland, Moss",B,64
110,114121,"Anton Hofmann, Kvæfjord",B,64
110,102291,"Anders Leirud, Frogner",B,64
115,108999,"Andreas Nordhøy, Grong",B,63
116,100038,"Ole Christoffer Olsen, Flatås",B,62
116,108025,"Robert  Karlsen, Rissa",B,62
118,115078,"August Fines, Rissa",B,60
118,112524,"Johannes Lillevik Førde, Gullvikmoen",B,60
118,112277,"Sondre Dolven, Slagen",B,60
121,117743,"Casper Gustavsen, Kristiansand",B,58
121,106780,"Christoffer Johannessen, Karmøy",B,58
121,109876,"Kristoffer Kielland Rædergård, Trondheim",B,58
124,112199,"Fillip August Rotabakk, Orkanger",B,57
125,113645,"Herman Birkeland, Kristiansand",B,56
125,114943,"Ramie Puerto Legaspi, Lambertseter IF",B,56
125,114132,"Tan Quach Le, OSI",B,56
125,116168,"Marcus Hellesøe, BSI",B,56
125,107654,"Dennis Zhongyan Yu, OSI",B,56
125,100084,"Rune Oterhals, Trondheim",B,56
125,116086,"Thomas Kleveland, OSI",B,56
132,115928,"Sanford Chin, Bygdø",B,54
132,113495,"Huy Thai Dang Cao, Strømmen",B,54
132,112646,"Ole Petter Antonsen, Klæbu",B,54
132,111395,"Odd Arne Haugen, Grimstad",B,54
132,110763,"Vinit Sharma, Klemetsrud",B,54
137,114485,"Rushikesh Sane, Djerv",B,52
137,110611,"Adit Sharma, Klemetsrud",B,52
137,106155,"Andreas Holmedal, Askøy",B,52
137,100476,"Jan Frode Neverdal, Grimstad",B,52
137,117334,"Felizardo Cerujales Jr., Lambertseter IF",B,52
137,116693,"Martin Wüstefeld, Grong",B,52
143,106301,"Roar Natvig, Verdal",B,50
143,100189,"Sigve Hallager, Grong",B,50
143,116268,"Petter Tøfte Amundsen, Klæbu",B,50
143,110860,"Kristian Renbjør, Levanger",B,50
143,113790,"Nikolai Helgå, Ålesund",B,50
148,111592,"Einar Mathias Øren , Gullvikmoen",C,49
149,110793,"Pelle Cornelius Nordeide, Sandefjord",C,48
149,111928,"Gaute Sellevoll, Kolvereid",C,48
149,100255,"Pål Hjermstad, Hamar",C,48
149,103354,"Terje Knutseth, Klæbu",C,48
149,107489,"Christian Georg, Vestre Aker",C,48
149,111402,"Henrik Frende Lavik-Haug, Moss",C,48
149,100036,"Marius Myhre, Sandefjord",C,48
149,118312,"Róbert Ingi Huldarsson, Island",C,48
