Plass.,Spiller-Id,Navn,Klasse,Poeng
1,101103,"Fredrik Kristensen, Moss",E,2240
2,100411,"Magnus Christensen, Frogner",E,1520
3,102905,"Carl Christian Mork, Asker",E,936
4,101992,"Sturla Flåten Jørgensen, Haugerud",E,848
5,102932,"Mads Marum, Kristiansand",E,632
6,100010,"Jim Ronny Andersen, Kristiansand",A,493
7,100540,"Pål Endre Pedersen, Haugerud",A,354
8,102611,"Vegard Rikheim, Frogner",A,344
9,107098,"Fredrik Vabø Helset, Sotra",A,320
9,100996,"Arben Holstad, Vestre Aker",A,320
9,100773,"Karl Ødegård, Bergen",A,320
12,105224,"Benjamin Sixten Nordén, Moss",A,316
13,102291,"Anders Leirud, Frogner",A,298
14,101187,"Carl Christian Hem, Sandefjord",A,284
15,100729,"Jørgen Rosenlund, Moss",A,280
16,101688,"Andre Høidebraaten, Moss",A,252
17,104286,"Ludvig Smith-Meyer, Sandefjord",A,248
18,102711,"Gjermund Hagen, Stavanger",A,225
19,109474,"Ikmal Hussain Jaafar, Kristiansand",A,197
20,104510,"Markus Barth, Bergen",A,192
20,101472,"Eirik Paulsen, Stavanger",A,192
22,102521,"Joel Collard, Vestre Aker",A,182
23,103497,"Jonas Østhassel, Kristiansand",A,180
24,105802,"Jiawen Shi, Bærum",A,174
25,101914,"Thomas Pedersen, Ålesund",A,170
26,110227,"Rik Hermans, Kristiansand",A,165
27,103542,"Trond Mære, Verdal",A,164
28,104362,"Joachim Skjønhaug, Frogner",A,160
29,104935,"Iver Aalberg, Leksvik",A,156
29,101194,"Ole Andreas Hansen, Vestre Aker",A,156
31,102161,"Tommy Helander, Askim",A,154
32,101649,"Åsmund Oma, NTNUI",A,152
33,108999,"Andreas Nordhøy, Grong",B,148
34,103158,"Matius Wijaya, Moss",B,144
35,104579,"Fredrik Skånøy, Rissa",B,140
36,105721,"Bharath Kumar Balasingam, Bergen",B,137
37,105065,"Dennis Andersen Moe, Sotra",B,134
38,106807,"Trygve Ellingsen, Kristiansand",B,133
39,100310,"Fredrik Lian, Norborg",B,132
39,101075,"Jesper Kristensen, Moss",B,132
41,101754,"Sondre Flåten Jørgensen, Karmøy",B,131
42,104643,"Simen Lexander, Askøy",B,128
42,100036,"Marius Myhre, Haugerud",B,128
