Plass.,Spiller-Id,Navn,Klasse,Poeng
1,104270,"Sofia Louis Macsali, Bergen",E,820
2,102463,"Vilde Espeseth, Kristiansand",E,592
3,103102,"Emilie Sotnes Hamang, Frogner",E,512
4,100003,"Helene Abusdal, Kristiansand",A,284
5,104509,"Vera Botcharova Ellingsen, Bergen",A,261
6,104278,"Live Hov Grønbech, Frogner",A,229
7,101065,"Marie Wåland, Kristiansand",A,224
8,106482,"Jenny Rajkumar, Frogner",A,208
9,106784,"Heidi Kristine Skree, Karmøy",A,192
9,103145,"Emma Wåland, Kristiansand",A,192
11,107127,"Delia Murtazalieva, Haugerud",A,180
12,107130,"Marie  Mørk, Kristiansand",A,156
13,104338,"Emilia Petersen Norberg, Sandefjord",A,152
14,102533,"Elisa Wiborg, Haugerud",B,124
15,107735,"Nora  Omdal, Kristiansand",B,96
15,103445,"Lovise Krogsæter, OSI",B,96
15,105408,"Julie Marie Andersen Abusdal, Kristiansand",B,96
18,102606,"Helle Sofie Sagøy, Kristiansand",B,60
18,109432,"Mina Korssund, Moss",B,60
20,109064,"Frida Bjørvik Løvheim, Sandefjord",B,54
21,106834,"Akija Anton Reginold, Bergen",C,36
21,102928,"Marlene Wåland, Kristiansand",C,36
21,107206,"Katja Botcharova Ellingsen, Bergen",C,36
24,108760,"Karianne Zhang, Haugerud",C,28
25,107513,"Kristine  Grande Ødegårdstuen, Moss",C,24
26,109464,"Emma Yasmin Ruud, Moss",D,18
27,112454,"Dianne Christine Geronimo, Trondheim",D,12
27,100113,"Gunn Fiskergaard, Ålesund",D,12
29,102476,"Andrea Løvold, Rissa",D,10
30,106221,"Marte Stokkaune, Rissa",D,8
31,107566,"Viktoria Humlen, Ålesund",D,6
31,101896,"Hildegunn Måøy, Kolvereid",D,6
33,109789,"Trishna Shyam Chand, Trondheim",D,4
33,107028,"Silje B. Karlsen, Rissa",D,4
35,108877,"Amber Heggdal, Trondheim",D,2
35,113250,"Helene Mokkelbost, Flatås",D,2
35,106220,"Camilla Stokkaune, NTNUI",D,2
38,113944,"Kristine Amundsen, NTNUI",D,1
38,111343,"Mairis Pihlakas, Trondheim",D,1
40,111361,"Amalia Smørdal, Haugesund",,0
40,111470,"Cecilie Welle Bay , Norborg",,0
40,111585,"Zuzana Hartmann, Norborg",,0
40,111635,"Ida Speikeland Smithsen, Kristiansand",,0
40,111672,"Ann Helen Heldal, Askøy",,0
40,111691,"Anna Oleyniksson, Djerv",,0
40,111730,"Rajee Makesan, Sangam",,0
40,111829,"Elisabeth Ness, Slagen",,0
40,111937,"Iris Olafsen-Solberg, Orkanger",,0
40,111955,"Kristine Bayona Dela Cruz, Vestre Aker",,0
40,111989,"Marina Iskhakova, Russland",,0
40,112001,"Miriam Mikkelsen, Askøy",,0
40,112002,"Cecilie Mikkelsen, Askøy",,0
40,112019,"Thea Katharina Frøyland, Karmøy",,0
40,112075,"Tone Iren Hansen , Herøy",,0
40,112117,"Elisabeth Roos, Vestre Aker",,0
40,112123,"Ida Marie Thomassen Stiegler, Sotra",,0
40,112142,"Mary Diana Bastien, Sangam",,0
40,112143,"Sugirtha Jeiharan , Sangam",,0
40,112204,"Rebekka Hesjedal, Stanghelle IL",,0
40,112254,"Olga Bravikova, Imås IL",,0
40,112282,"Mette Sandersen, Bygdø",,0
40,112327,"Viola Jordalen, Bergen",,0
40,112373,"Emma Kvaløy Svensen, Karmøy",,0
40,112376,"Christin Jeanette Hagen , Klæbu",,0
40,112377,"Line Eldegard, Klæbu",,0
40,112399,"Nina Løland, Oppegård IL",,0
40,112401,"Ignatia A Ratnarajah, Sangam",,0
40,112405,"Ellen Berg Groos, Grimstad",,0
40,108884,"Nikolina Engen, Grong",,0
40,108927,"Celina Nha-Mi-Thanh, Asker",,0
40,109035,"Adele Margrethe Hansen, Tromsø",,0
40,108761,"Victoria Zhang, Haugerud",,0
40,108836,"Kirsten Smith, Stavanger",,0
40,108875,"Majken Wærdahl , Trondheim",,0
40,107049,"Vivild Våbenø Berg, Klæbu",,0
40,107054,"Julie Grande Ødegårdstuen, Moss",,0
40,108394,"Alda Karen Jònsdòttir, Sandefjord",,0
40,108582,"Tuva Vinnes Bråten, Askøy",,0
40,108636,"Hege Elisabeth Bakke, Rissa",,0
40,108671,"Marlen Nygård, Asker",,0
40,108744,"Rebekka Finanger Skog, Nesna",,0
40,108757,"Anna Chernykh, Russland",,0
40,108759,"Anna Mikako Nishimura, Bærum",,0
40,112467,"Charlotte Moss, Stavanger",,0
40,112613,"Linda Wikeland, Harstad",,0
40,112628,"Manon Bajard, Ullevål",,0
40,112714,"Hong-Thien Nguyen Phatak, OSI",,0
40,112811,"Hege Grønning, Rissa",,0
40,112841,"Nina Hoff, Pillarguri",,0
40,112842,"Maria Conchita Isaksen, Nesna",,0
40,112843,"Min Chuthamas Phimphurat, Nesna",,0
40,112844,"Marie-Elise Gundersen, Nesna",,0
40,112851,"Lina Bjørndal Westerlund, Orkanger",,0
40,112862,"Marthe Almaas, Hammerfest",,0
40,112954,"Linnea Kvaløy Olsen, Karmøy",,0
40,112999,"Ilona Marlena Dominiak, Harstad",,0
40,113012,"Monika Pap, Stanghelle IL",,0
40,113017,"Linn Lie Andersen, Stanghelle IL",,0
40,113018,"Solbjørg Langhelle, Stanghelle IL",,0
40,113025,"Sunniva Knudsen, Sotra",,0
40,113026,"Susanne Gripsgård, Sotra",,0
40,113057,"Caroline Lykke Sørensen, Haugesund",,0
40,113082,"Laura de Haan, NTNUI",,0
40,113109,"Emma Strand, Sverige",,0
40,113110,"Carol Torres, Sverige",,0
40,113111,"Tindra Backström, Sverige",,0
