Plass.,Spiller-Id,Navn,Klasse,Poeng
1,102642,"Torjus Flåtten, Klemetsrud",E,1572
2,104510,"Markus Barth, Bergen",E,1408
3,102611,"Vegard Rikheim, Frogner",E,1264
4,102612,"Mattias Xu, Bergen",E,1216
5,107547,"Petter Tryland Laheld, NTNUI",E,1008
6,116297,"Shubham, Moss",E,956
7,100729,"Jørgen Rosenlund, Moss",E,836
8,104937,"Danila Gataullin, Kristiansand",E,780
9,105721,"Bharath Kumar Balasingam, Bergen",E,700
10,106092,"Kai Roger Stensen, Trondheim",E,680
11,107744,"Andreas Andersen Roksvåg, Kristiansand",E,644
12,102819,"Carl Christian Møller Jacobsen, Sandefjord",E,632
13,105314,"Thomas Barth, Bergen",E,532
14,109688,"Aleksander Jakovlevs, Haugerud",A,444
15,109614,"Brynjar Hus, Bergen",A,414
16,110836,"Jakob Langeland Risa, Sotra",A,408
17,105509,"Keveen Kumar Balasingam, Sotra",A,368
18,107705,"Advait Mital, OSI",A,320
19,102932,"Mads Marum, Kristiansand",A,313
20,110611,"Adit Sharma, Klemetsrud",A,304
21,103539,"Amund Rikheim Huus, Bergen",A,300
22,111907,"Gonçalo Ribeiro, Norborg",A,288
23,102378,"Øyvind W. Selboe, Trondheim",A,280
24,108071,"Henrik Buvik, Gullvikmoen",A,268
24,110837,"Ole Kristian Lie , Sotra",A,268
26,107654,"Dennis Zhongyan Yu, NTNUI",A,250
27,101280,"Mats Lervåg, Bergen",A,248
28,109780,"William R. Barø, Trondheim",A,246
29,113062,"Deeptanshu Toka, Haugerud",A,244
30,100738,"Ola Ulmo, Pillarguri",A,240
31,110205,"Mathias Wong, Kristiansand",A,226
31,105794,"Jan Malamant, OSI",A,226
33,100411,"Magnus Christensen, Frogner",A,225
34,109774,"Stian Ekroll Glenne, Stavanger",A,212
35,103497,"Jonas Østhassel, Kristiansand",A,208
35,102905,"Carl Christian Mork, Haugerud",A,208
37,107132,"Filip Bøhn , Kristiansand",A,194
37,108642,"Andy Hang, OSI",A,194
39,105891,"Carlo Alonzo Agustin, Mandal",A,192
40,101358,"Petter Svendsen, Trondheim",A,190
41,115447,"Alan Tsui, NTNUI",A,186
42,107635,"Martin Enghaug, Moss",A,184
42,100310,"Fredrik Lian, Norborg",A,184
44,100702,"Thor Christian Tallaksen, Bygdø",A,180
44,110411,"Truls Helgerød, Sandefjord",A,180
46,111402,"Henrik Frende Lavik-Haug, Moss",A,178
47,107653,"Boyan Yu, NTNUI",A,176
48,109814,"Amund Lind, Moss",A,174
49,109876,"Kristoffer Kielland Rædergård	, Trondheim",A,171
50,109570,"Varun Manikandan, Sandefjord",A,168
51,101187,"Carl Christian Hem, Sandefjord",A,166
52,107916,"Benjamin Rølvåg, Nesna",A,158
52,105066,"Iver Rolvsjord, NTNUI",A,158
54,100996,"Arben Holstad, Vestre Aker",B,148
54,109193,"Magnus Tjøm, Klemetsrud",B,148
54,109865,"Asgeir Våbenø Berg, Klæbu",B,148
57,108634,"Frank Heggen, Asker",B,146
57,109659,"Sebastian Reijnen, Kristiansand",B,146
59,105519,"Petter Polden, Sotra",B,145
60,106155,"Andreas Holmedal, Askøy",B,144
60,101992,"Sturla Flåten Jørgensen, Haugerud",B,144
62,101026,"Inge Holter, Frogner",B,140
63,100540,"Pål Endre Pedersen, Haugerud",B,138
64,103109,"Rolf Ove Karlsen, Verdal",B,133
65,100611,"Amund Skavhaug, Trondheim",B,128
65,100255,"Pål Hjermstad, Hamar",B,128
67,106453,"Christian Asbjørnsen, Ålesund",B,126
68,106664,"Knut Hermann Stenvaag, Ålesund",B,123
69,100476,"Jan Frode Neverdal, Grimstad",B,122
70,106504,"Johannes Orri Olafsson, Sandefjord",B,120
70,106944,"Jay Janaskar, OSI",B,120
70,110793,"Pelle Cornelius Nordeide, Sandefjord",B,120
73,114301,"Zhuo Xu, NTNUI",B,119
74,111913,"Benjamin Brevik , Grong",B,116
74,100038,"Ole Christoffer Olsen, Flatås",B,116
76,106301,"Roar Natvig, Verdal",B,114
76,115913,"Louka Theo Boitard, Stavanger",B,114
78,106464,"Theodor Fjelldal, Haugerud",B,112
79,107691,"Jonathan Utne Madsøy, Karmøy",B,110
80,107597,"Kevin Elson, Kristiansand",B,108
80,104247,"Anders Haugland, NTNUI",B,108
80,113060,"Ken Kold Hansen, Trondheim",B,108
80,113455,"Erling Homme, OSI",B,108
84,112423,"Tirakom Sonjamroen, Imås IL",B,106
85,112114,"Andreas Årseth Kvamme, Ålesund",B,104
85,108630,"Hermod Holte Haugland , Kristiansand",B,104
85,107201,"Bengt Pedersen, I.L Ros",B,104
88,100216,"Roger Haugstulen, Pillarguri",B,102
88,110107,"William Aaberg Rølvåg, Nesna",B,102
90,102373,"Kristian Hyllestad, Trondheim",B,100
91,104852,"Isak L. Hasselvold, NTNUI",B,98
91,100664,"Geir Storvik, Bærum",B,98
91,110176,"Sondre Lie Foldnes, Sotra",B,98
91,113891,"Gabriel Pettersen Engelberg, Moss",B,98
95,110055,"Herman Kolstø, Karmøy",B,96
95,110209,"Sindre Gjuvsland, Sotra",B,96
95,111148,"Heine Lam Nybakk, Sotra",B,96
95,102488,"Lasse Nyheim, Tromsø",B,96
99,101933,"Jarle Grann, Kirkenes",B,94
99,102646,"Tobias Krømke, Sandefjord",B,94
99,100746,"Nils Even Urkedal, Norborg",B,94
102,100795,"Otto Wittner, Trondheim",B,93
103,108192,"David Nguyen, Klemetsrud",B,92
103,112034,"Tor Haugstulen Jervell, Pillarguri",B,92
103,115882,"Martin Feussner, Djerv",B,92
106,111928,"Gaute Sellevoll, Kolvereid",B,90
106,101895,"Erik Måøy, Kolvereid",B,90
106,100456,"Joakim Harring, Imås IL",B,90
109,105178,"Andreas Haglund, Imås IL",B,89
110,100311,"Christian S. Johnsen, Bygdø",B,88
111,100312,"Ole Andreas Sagøy, Klæbu",B,86
111,104579,"Fredrik Skånøy, Rissa",B,86
113,111198,"Shreyan Reddy Korem , Bergen",B,82
114,109937,"Eirik Wallentin, Sandefjord",B,80
114,105620,"Vegar Næss, Hammerfest",B,80
114,114649,"Lars Christian Larsen, Frøya",B,80
117,112525,"Lars Petter Danielsen, Gullvikmoen",B,78
118,113232,"Marius Olav Evensen, Gullvikmoen",B,76
118,110763,"Vinit Sharma, Klemetsrud",B,76
118,110718,"Joseph Paul, Bærum",B,76
118,108650,"Adrian Olsen-Loe Pedersen, Tromsø",B,76
118,101914,"Thomas Pedersen, Ålesund",B,76
123,116560,"Ganapathi Gopal, Asker",B,71
124,115969,"Erlend Fiskvik Fyhn, Klæbu",B,70
124,100143,"Noralf Gamlem, Norborg",B,70
124,106876,"Kristoffer Brandsås Berg, NTNUI",B,70
124,110635,"Aslak Smith, Kristiansand",B,70
128,102773,"Tom Brovold, Hammerfest",B,68
128,107859,"Magnus Knapperholen, OSI",B,68
128,107396,"Fred Moen, Kolvereid",B,68
128,106241,"Sondre Sefland, OSI",B,68
132,100661,"Tor Stenvaag, Ålesund",B,66
132,103354,"Terje Knutseth, Klæbu",B,66
132,108764,"Marius Sandvær, Herøy",B,66
135,108197,"Khiem  Duc Nguyen, Asker",B,65
135,114520,"Apurva Jain, Karmøy",B,65
135,102261,"Petter Karlsen Wåltorp, Djerv",B,65
138,104945,"Michael White, Bergen",B,64
138,114304,"Sindri Tomasson, NTNUI",B,64
138,113813,"Oliver George Creese, Trondheim",B,64
138,114132,"Tan Quach Le, OSI",B,64
138,100016,"Stian Askerød, Frogner",B,64
138,105220,"Qiqing Gan, Vestre Aker",B,64
144,103987,"Jørgen Olsen, Verdal",B,62
144,111286,"Joakim Øyen Bedsted, Orkanger",B,62
144,112552,"Markus Måøy, Kolvereid",B,62
144,101249,"Luis Anmarkrud, Frogner",B,62
148,102291,"Anders Leirud, Frogner",B,60
148,114243,"Arturs Berzins, Vestre Aker",B,60
148,115153,"Andreas Deinboll, Bergen",B,60
148,111679,"Mats Berner Tombre, NTNUI",B,60
148,110340,"Kristoffer Sveen Hjertholm, Karmøy",B,60
148,108668,"Christer Andersen, Mandal",B,60
148,103174,"Gøran Olsen, Karmøy",B,60
148,104775,"Gintars Rundelis, Tromsø",B,60
148,108078,"Ole Petter Øren, Gullvikmoen",B,60
148,100189,"Sigve Hallager, Grong",B,60
158,107652,"Xijiang Yu, Vestre Aker",B,59
158,115257,"Daniel Standal, Ålesund",B,59
160,114970,"Avinash Avi, OSI",B,58
160,114307,"Jørund Jensen Blakar, Pillarguri",B,58
160,100765,"Lars Eirik L. Nilsen, Haugerud",B,58
