Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Tobias Myhre,"21/8,19/21,21/12",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Jarle Krokeide,"21/12,21/14",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Hans Petter Lundgaard,"21/12,21/10",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Hans Petter Lundgaard,"21/11,21/11",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Espen Kaale,,Andreas Thorp,"21/9,21/18",Espen Kaale,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Andreas Thorp,,Jan-Tore Hellevammen,"21/8,21/13",Andreas Thorp,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Espen Kaale,"19/21,21/11,21/19",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Andreas Thorp,,Hans Petter Lundgaard,"17/21,21/16,22/20",Andreas Thorp,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Espen Kaale,,Jan-Tore Hellevammen,"21/3,21/16",Espen Kaale,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Hans Petter Lundgaard,,Jan-Tore Hellevammen,"21/9,21/5",Hans Petter Lundgaard,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Hans Petter Lundgaard,,Espen Kaale,"21/17,22/20",Hans Petter Lundgaard,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Jan-Tore Hellevammen,"21/8,21/7",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Andreas Thorp,"21/11,21/12",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Tobias Foyn Wahlqvist,"21/6,21/13",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jarle Krokeide,,Tobias Foyn Wahlqvist,"21/23,21/15,21/18",Jarle Krokeide,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Jørgen Thorp,"21/18,21/14",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Anders Solås,"20/22,21/14,21/14",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Foyn Wahlqvist,,Jørgen Thorp,"21/13,21/10",Tobias Foyn Wahlqvist,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Jarle Krokeide,"21/13,21/14",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jørgen Thorp,,Anders Solås,"14/21,21/15,21/16",Jørgen Thorp,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jarle Krokeide,,Jørgen Thorp,"15/21,21/16,21/11",Jarle Krokeide,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Anders Solås,,Tobias Foyn Wahlqvist,"21/17,19/21,21/19",Anders Solås,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jarle Krokeide,,Anders Solås,"21/19,21/19",Jarle Krokeide,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Tobias Myhre,"21/8,19/21,21/12",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Jarle Krokeide,"21/12,21/14",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Hans Petter Lundgaard,"21/12,21/10",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Hans Petter Lundgaard,"21/11,21/11",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Espen Kaale,,Andreas Thorp,"21/9,21/18",Espen Kaale,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Andreas Thorp,,Jan-Tore Hellevammen,"21/8,21/13",Andreas Thorp,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Espen Kaale,"19/21,21/11,21/19",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Andreas Thorp,,Hans Petter Lundgaard,"17/21,21/16,22/20",Andreas Thorp,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Espen Kaale,,Jan-Tore Hellevammen,"21/3,21/16",Espen Kaale,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Hans Petter Lundgaard,,Jan-Tore Hellevammen,"21/9,21/5",Hans Petter Lundgaard,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Hans Petter Lundgaard,,Espen Kaale,"21/17,22/20",Hans Petter Lundgaard,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Jan-Tore Hellevammen,"21/8,21/7",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Andreas Thorp,"21/11,21/12",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Tobias Foyn Wahlqvist,"21/6,21/13",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jarle Krokeide,,Tobias Foyn Wahlqvist,"21/23,21/15,21/18",Jarle Krokeide,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Jørgen Thorp,"21/18,21/14",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Anders Solås,"20/22,21/14,21/14",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Foyn Wahlqvist,,Jørgen Thorp,"21/13,21/10",Tobias Foyn Wahlqvist,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Jarle Krokeide,"21/13,21/14",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jørgen Thorp,,Anders Solås,"14/21,21/15,21/16",Jørgen Thorp,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jarle Krokeide,,Jørgen Thorp,"15/21,21/16,21/11",Jarle Krokeide,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Anders Solås,,Tobias Foyn Wahlqvist,"21/17,19/21,21/19",Anders Solås,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jarle Krokeide,,Anders Solås,"21/19,21/19",Jarle Krokeide,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Tobias Myhre,"21/8,19/21,21/12",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Jarle Krokeide,"21/12,21/14",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Jan Espen Sørsdal,,Hans Petter Lundgaard,"21/12,21/10",Jan Espen Sørsdal,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Hans Petter Lundgaard,"21/11,21/11",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Espen Kaale,,Andreas Thorp,"21/9,21/18",Espen Kaale,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Andreas Thorp,,Jan-Tore Hellevammen,"21/8,21/13",Andreas Thorp,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Tobias Myhre,,Espen Kaale,"19/21,21/11,21/19",Tobias Myhre,
2014/2015,Nøtterøy Nøtterøy ferske fjes & Nøtterøy open,28.02.2015,SEN C,,Andreas Thorp,,Hans Petter Lundgaard,"17/21,21/16,22/20",Andreas Thorp,
