Plass.,Spiller-Id,Navn,Klasse,Poeng
1,102275,"Natalie Kristensen, Moss",E,1776
1,102422,"Solvår S Flåten Jørgensen, Moss",E,1776
3,104270,"Sofia Louis Macsali, Bergen",E,1324
4,104338,"Emilia Petersen Norberg, Sandefjord",E,1248
5,102533,"Elisa Wiborg, Haugerud",E,1096
6,104421,"Malin Andersson, Haugerud",E,808
7,103102,"Emilie Sotnes Hamang, Frogner",E,560
8,102987,"Stine Andersen, Moss",E,512
9,101285,"Randi Selle, Stavanger",E,508
10,102274,"Thea Johansen, Nøtterøy",A,488
11,103145,"Emma Wåland, Kristiansand",A,480
12,107130,"Marie  Mørk, Kristiansand",A,436
13,102635,"Marie Christensen, Frogner",A,428
14,102468,"Marthe Skaug, Frogner",A,416
15,105826,"Aimee Hong, Haugerud",A,408
16,101065,"Marie Wåland, Kristiansand",A,396
17,102928,"Marlene Wåland, Kristiansand",A,384
18,103531,"Cecilie Li, Haugerud",A,376
19,100193,"Monica Halvorsen, Frogner",A,332
20,100003,"Helene Abusdal, Kristiansand",A,324
21,105188,"Tyra Friisenfeldt, Sola",A,320
21,106482,"Jenny Rajkumar, Frogner",A,320
21,101294,"Sonja Wåland, Kristiansand",A,320
24,102464,"Ingelin Espeseth, Kristiansand",A,316
25,102924,"Kristina Andersen, Kristiansand",A,312
25,101948,"Helene Håkonsen Søgaard, Asker",A,312
27,105103,"Mette Skjævesland Pedersen, Bergen",A,304
28,100681,"Jeanette Svendsen, Vestre Aker",A,296
29,105206,"Ingvild Håland, NTNUI",A,288
30,104828,"Vilde Morvik Ekerhovd, Sotra",A,284
30,104546,"Henny Lyfjell, Frogner",A,284
32,104509,"Vera Botcharova Ellingsen, Bergen",A,276
33,105408,"Julie Marie Andersen Abusdal, Kristiansand",A,264
34,104278,"Live Hov Grønbech, Frogner",A,256
35,100499,"Helene Norland, Asker",A,248
36,103446,"Ingeborg Krogsæter, Karmøy",A,246
37,104884,"Rikke Karlsen, Kristiansand",A,232
37,100862,"Anne Klyve, Asker",A,232
39,101262,"Hege Leirud, Frogner",A,200
40,106221,"Marte Stokkaune, Rissa",A,192
41,107054,"Julie Grande Ødegårdstuen, Moss",A,184
42,102606,"Helle Sofie Sagøy, Kristiansand",A,166
43,102163,"Anja Olsen, Frogner",A,164
43,103101,"Frida Sotnes Hamang, Bærum",A,164
43,108760,"Karianne Zhang, Haugerud",A,164
46,107127,"Delia Murtazalieva, Haugerud",A,160
47,107429,"Henriette  Ellingsen, Tromsø",A,156
48,107205,"Julie Langeland Risa, Sotra",A,152
49,102532,"Tam Huynh, Sandefjord",B,148
49,108394,"Alda Karen Jònsdòttir, Sandefjord",B,148
51,105606,"Ingrid Gåsbakk, Kristiansand",B,146
52,107885,"Eva Forsaa Åbotsvik, Tromsø",B,142
53,101691,"Tiril Kristine Tanum, NTNUI",B,140
54,105946,"Mariann Andreassen, Askøy",B,132
55,100950,"Heidi Larsson Kleveland, Vestre Aker",B,126
56,100113,"Gunn Fiskergaard, Ålesund",B,120
57,107154,"Elisabeth Parnemann Sirevåg, Sandefjord",B,114
57,100717,"Berit Thyness, Haugerud",B,114
59,106220,"Camilla Stokkaune, NTNUI",B,110
59,103574,"Kristin Thømt, Askim",B,110
61,100485,"Lisbeth Nilsen, Frogner",B,108
62,104016,"Elisabeth Pape, Stavanger",B,104
63,103873,"Margarita Wcislo, Verdal",B,102
64,101190,"Mari Helene Bøe, Sandefjord",B,100
64,104490,"Dina Høl Bugge, Bergen",B,100
66,106466,"Therese Nguyen, Haugerud",B,94
67,103291,"Emilie Faarup Storvik, NTNUI",B,92
67,112405,"Ellen Berg Groos, Grimstad",B,92
