Plass.,Spiller-Id,Navn,Klasse,Poeng
1,100411,"Magnus Christensen, Frogner",E,1776
2,101075,"Jesper Kristensen, Moss",E,1568
2,101103,"Fredrik Kristensen, Moss",E,1568
4,102611,"Vegard Rikheim, Frogner",E,1520
5,101992,"Sturla Flåten Jørgensen, Haugerud",E,1184
6,102905,"Carl Christian Mork, Asker",E,1128
7,102291,"Anders Leirud, Frogner",E,844
8,101270,"Jonas Christensen, Frogner",E,753
9,102819,"Carl Christian Møller Jacobsen, Sandefjord",E,700
10,100729,"Jørgen Rosenlund, Moss",E,681
11,109474,"Ikmal Hussain Jaafar, Kristiansand",E,672
12,100036,"Marius Myhre, Haugerud",E,640
13,102438,"Peter Rønn Stensæth, Vestre Aker",E,624
14,102646,"Tobias Krømke, Sandefjord",E,589
15,102612,"Mattias Xu, Frogner",E,588
16,101187,"Carl Christian Hem, Sandefjord",E,549
17,110227,"Rik Hermans, Kristiansand",A,464
18,105079,"Christoffer Hamnes, Sandefjord",A,456
19,107588,"Karel Eriksson, Sandefjord",A,452
20,102642,"Torjus Flåtten, Frogner",A,444
21,100010,"Jim Ronny Andersen, Kristiansand",A,436
22,103917,"Ole Herman Imset, Sandefjord",A,409
23,102860,"Toheed Ahmed Saeed, Frogner",A,396
24,102932,"Mads Marum, Kristiansand",A,390
25,100773,"Karl Ødegård, Bergen",A,380
26,105794,"Jan Malamant, Vestre Aker",A,364
26,100540,"Pål Endre Pedersen, Haugerud",A,364
28,105161,"Martin Grøtterød, Sandefjord",A,320
28,104362,"Joachim Skjønhaug, Frogner",A,320
30,101754,"Sondre Flåten Jørgensen, Karmøy",A,316
30,105827,"Kenneth Larsen, Askøy",A,316
32,101566,"Henrik Smittil Høksnes, Sandefjord",A,308
33,100534,"Robin Kruksve Krux, Rissa",A,296
34,102821,"Leif Are Hovden Eimind, Sandefjord",A,288
35,105802,"Jiawen Shi, Bærum",A,276
35,105509,"Keveen Kumar Balasingam, Sotra",A,276
37,102711,"Gjermund Hagen, Stavanger",A,275
