Plass.,Spiller-Id,Navn,Klasse,Poeng
1,100003,"Helene Abusdal, Kristiansand",E,896
2,102274,"Thea Johansen, Nøtterøy",E,824
2,100862,"Anne Klyve, Asker",E,824
4,101294,"Sonja Wåland, Kristiansand",E,720
5,101285,"Randi Selle, Stavanger",E,568
6,101149,"Marit Ulmo, Sandefjord",E,532
7,101948,"Helene Håkonsen Søgaard, Asker",E,504
8,100681,"Jeanette Svendsen, Vestre Aker",A,392
9,102275,"Natalie Kristensen, Moss",A,376
9,102468,"Marthe Skaug, Frogner",A,376
11,102269,"Linn Lilian Stenrud, Ullevål",A,372
12,104421,"Malin Andersson, Haugerud",A,360
13,102422,"Solvår S Flåten Jørgensen, Moss",A,358
14,102463,"Vilde Espeseth, Kristiansand",A,324
15,100030,"Kari H. Berntsen, Bygdø",A,320
15,101065,"Marie Wåland, Kristiansand",A,320
17,100175,"Maria Jiangli Stenrud, Frogner",A,300
17,102928,"Marlene Wåland, Kristiansand",A,300
19,100499,"Helene Norland, Asker",A,276
20,102533,"Elisa Wiborg, Haugerud",A,272
21,101148,"Svenja Tyrhardt, Karmøy",A,262
22,103445,"Lovise Krogsæter, OSI",A,260
23,103102,"Emilie Sotnes Hamang, Frogner",A,248
24,101262,"Hege Leirud, Frogner",A,236
25,101087,"Gitte Gandborg, Frogner",A,228
26,101080,"Elisabeth Thrane, Trondheim",A,216
26,100805,"Tone Rasmussen Økland, Askøy",A,216
28,102056,"Hege Malene Ulstein, Vestre Aker",A,208
29,103531,"Cecilie Li, Haugerud",A,206
30,100830,"Charlotte Aase, Bærum",A,204
30,103874,"Ingalill Mikalsen, Kolvereid",A,204
32,101691,"Tiril Kristine Tanum, NTNUI",A,200
33,103101,"Frida Sotnes Hamang, Bærum",A,196
34,103291,"Emilie Faarup Storvik, NTNUI",A,188
34,103924,"Ronja H. Thorstensen, Moss",A,188
34,107558,"Florine Tang, NTNUI",A,188
34,102532,"Tam Huynh, Sandefjord",A,188
38,101308,"Marit Lillelien, Asker",A,180
38,102167,"Malin Solberg, Grong",A,180
40,100900,"Christiane Dahl Nielsen, Stavanger",A,174
41,100357,"Sophie Owen-Davies, Frogner",A,168
42,100113,"Gunn Fiskergaard, Ålesund",A,164
43,103400,"Rie Salbo, Kristiansand",A,160
43,102033,"Charlotte Leinan, Kristiansand",A,160
43,102960,"Irina Benedicte Eklund, Nøtterøy",A,160
46,102271,"Trine Wåland, Kristiansand",A,156
46,100899,"Randi Ulla Nogva, Norborg",A,156
48,106537,"Rowena Lindberg, Kolvereid",A,152
49,102987,"Stine Andersen, Moss",B,148
49,100772,"Åsne Lund, Grong",B,148
51,105315,"Trine Sperre, Ålesund",B,140
52,104016,"Elisabeth Pape, Stavanger",B,138
53,102703,"Karoline Kaldheim, Karmøy",B,136
53,102182,"Ulla Faarup, Bærum",B,136
53,104509,"Vera Botcharova Ellingsen, Bergen",B,136
56,104828,"Vilde Morvik Ekerhovd, Sotra",B,134
57,101508,"Ina Helland, Tromsø",B,130
57,104884,"Rikke Karlsen, Kristiansand",B,130
57,105069,"Anne-Liv Lie, Sotra",B,130
60,105750,"Atanaska Spasova, Bærum",B,128
61,101107,"Camilla Christine Sørensen, Djerv",B,124
61,106996,"Jenny Chen, Djerv",B,124
63,102635,"Marie Christensen, Frogner",B,123
64,100437,"Inger Margrethe Midtlid, Ålesund",B,122
65,101190,"Mari Helene Bøe, Sandefjord",B,120
65,102924,"Kristina Andersen, Kristiansand",B,120
67,101342,"Runa Korshavn, Trondheim",B,118
67,102213,"Synnøve Sirhaug, Sotra",B,118
69,105807,"Celia Maria Cabanillas Argüelles, BSI",B,112
70,102142,"Sara Hvidsten, Grimstad",B,110
71,102731,"Ingrid Øgreid, Stavanger",B,108
72,101510,"Anita Olsen, Verdal",B,106
72,101509,"Hilde Vatterholm, Verdal",B,106
74,100485,"Lisbeth Nilsen, Frogner",B,104
74,100097,"Terese Owesen, Frogner",B,104
76,105312,"Selma Sanyang, Djerv",B,102
77,102451,"Marie Fiskum, Grong",B,98
77,100989,"Ida C. Pedersen, Moss",B,98
77,103271,"Carina Sørensen, Vestre Aker",B,98
80,103272,"Cecilie Sørensen, Vestre Aker",B,94
80,102063,"Toril Elise Ulvang, Bergen",B,94
82,104913,"Karolina Odin Bolstad, Vestre Aker",B,92
83,105219,"Mei Yang, Vestre Aker",B,90
83,103012,"Anne Berit Bergsmo, Verdal",B,90
85,102929,"Tuva Salvesen Johansen, Kristiansand",B,88
87,101229,"Line Johnstad, Hamar",B,86
87,100182,"Sigrid Elise Sund, Hamar",B,86
87,103574,"Kristin Thømt, Askim",B,86
90,100717,"Berit Thyness, Haugerud",B,84
91,107473,"Faranak Kheirabadi, Fredrikstad BK",B,80
91,107475,"Vibeke Knappskog Olsen, Fredrikstad BK",B,80
93,102163,"Anja Olsen, Frogner",B,79
94,105870,"Radha Kannan, Vestre Aker",B,78
95,104270,"Sofia Louis Macsali, Bergen",B,77
96,104546,"Henny Lyfjell, Frogner",B,74
97,100158,"Britt Grindland, Grimstad",B,72
98,100612,"Anne Skien, Ullevål",B,70
99,104887,"Victoria Magelssen, Bærum",B,66
99,103246,"Kristine Haakonseth, Sandefjord",B,66
99,103186,"Nina F. Hansen, Berlevåg",B,66
102,107507,"Janne Ellingsen , Rubbestadneset",B,65
103,107005,"Elisabeth Vatnehol Straumsheim, Sykkylven",B,64
104,105267,"Juliana Nguyen, Djerv",B,63
105,102497,"Rikke Nyheim, Hadsel",B,62
106,102464,"Ingelin Espeseth, Kristiansand",B,60
106,102476,"Andrea Løvold, Rissa",B,60
108,106496,"Daniela Lepri, OSI",B,59
109,100628,"Sissel W. Schmidt, Ålesund",B,58
110,103662,"Siv Dyrkolbotn, Bergen",B,57
111,104396,"Shaomeng Li, Haugerud",B,55
112,103191,"Cathrine Schanche, Berlevåg",B,54
112,104555,"Nora Lindland, NTNUI",B,54
114,104414,"Lin Ma, OSI",B,53
115,100193,"Monica Halvorsen, Frogner",B,52
115,100553,"Jorunn Rasmussen, Grimstad",B,52
115,107325,"Katherine Stott, Vestre Aker",B,52
115,104265,"Julia Louis Macsali, Bergen",B,52
115,107460,"Susanne  Heinicke, BSI",B,52
120,104091,"Anne-Margrethe Ulla Staurset, Norborg",C,49
120,105305,"Hanne Hexeberg Huseby, Frogner",C,49
122,105282,"Iris Carrascal Simonsen, NTNUI",C,48
122,103949,"Tonje Løslett, Sandefjord",C,48
122,103296,"Sofie Lund, Bærum",C,48
122,102606,"Helle Sofie Sagøy, Kristiansand",C,48
122,103514,"Lotte Eide, Kristiansand",C,48
122,107559,"Pauline Perdrix, NTNUI",C,48
122,103522,"Vibeke Olsen, Kristiansand",C,48
129,100156,"Linn Grenby, Sotra",C,46
129,100502,"Carmen Nyborg Ekanger, Sotra",C,46
129,107504,"Ann-Helene Johansson, Rubbestadneset",C,46
129,104960,"Karoline Lerengen, Tromsø",C,46
133,104505,"Ida Margrethe Ullern, Asker",C,44
133,106349,"Hilary Tuominen, Vestre Aker",C,44
133,102092,"Sunniva Sørensen, Orkanger",C,44
136,101269,"Hilde Mari Furnes, Djerv",C,42
136,105829,"Merete Nilsson, Vestre Aker",C,42
138,106960,"Elena Botcharova Ellingsen, Bergen",C,41
139,105522,"Line Strander, BSI",C,40
139,105425,"Sigrid Forsland, Tromsø",C,40
139,103803,"Merete Andreassen, Tromsø",C,40
142,106641,"Simran Kaur, Asker",C,39
143,105778,"Agnethe Hagerup, Tromsø",C,38
144,104649,"Monica Fuglesang, Bærum",C,35
145,104522,"Marita Hrannardottir Skeie, Bergen",C,34
145,103524,"Amanda T. Bonesmo, Haugerud",C,34
145,107583,"Lisa-Marie Thompson, Frogner",C,34
145,102921,"Malin Holdbakk, Klæbu",C,34
149,100928,"Signe Petra Morvik, Bergen",C,33
150,101427,"Aina Moum, Grong",C,32
150,107329,"Liping Mu, Haugerud",C,32
150,104837,"Synne Furnes Bjerkestrand, Djerv",C,32
150,101435,"Synne Lund, Kristiansand",C,32
150,105472,"Marion Tanguy, Vestre Aker",C,32
155,106161,"Marit Louise Ulvang, Ålesund",C,31
156,101040,"Anne Gro Rikheim, Frogner",C,30
156,103888,"Marie Johansen, Nøtterøy",C,30
158,106949,"Marijke Taverne, Sædalen",C,29
159,101788,"Therese Meland, Haugesund",C,28
159,103392,"Beate Olsen, Berlevåg",C,28
159,103381,"Anastasia Vasilieva, Kirkenes",C,28
162,107008,"Randi Rolvsjord, Askøy",C,27
162,104498,"Nora Bang Vågen, Djerv",C,27
162,102777,"Inger Kristiansen, Asker",C,27
165,105435,"Matilde Furholm, Ålesund",C,26
165,101928,"Christina svendsen, Båtsfjord",C,26
165,104281,"Caroline Susann Guldbjørnsen, Mehamn",C,26
165,100921,"Synnøve Furholm, Ålesund",C,26
169,108048,"Gunbjørg Flåten Kvernøy, Rubbestadneset",C,25
170,106237,"Christine Skarding Rogne, Drøbak",C,24
170,108127,"Anastasiia Samoilova, Russland",C,24
170,108126,"Irina Beloshitckaia, Russland",C,24
170,100170,"Tone Gulbrandsen, Jarlsberg",C,24
170,102006,"Ida Ulstein, Sotra",C,24
170,105377,"Thale Kristin Haugenes, Haugerud",C,24
170,102181,"Liv Kristiane Bugge, Bergen",C,24
170,107875,"Trude Stokkebekk, Frogner",C,24
170,103195,"Anja Sofie Martinussen, Mehamn",C,24
170,103828,"Hilde Parnemann, Slagen",C,24
170,103873,"Margarita Wcislo, Verdal",C,24
170,107088,"Tove Kaldestad Buhl, Stord",C,24
170,101896,"Hildegunn Måøy, Kolvereid",C,24
170,106819,"Emilie Sommer, Danmark",C,24
184,102732,"Iris Hagen, Stavanger",C,23
184,102730,"Rikke Nagell Hansen, Stavanger",C,23
186,101929,"Ida Theres Johansen, Båtsfjord",C,22
186,103419,"Victoria Økland, Askøy",C,22
186,105772,"Tonje Halvorsen, Stavanger",C,22
186,105771,"Ingvild Nitter, Stavanger",C,22
190,101142,"Gunnhild Bøyum, Frogner",C,21
191,107165,"Astrid Bognøy, Sotra",C,20
191,105900,"Malin Landro Olsen, Sotra",C,20
191,102066,"Ingunn Vie Skare, Bergen",C,20
191,104241,"Thea Zahl Thorsen, Karmøy",C,20
191,104430,"Rebekka Lie, Karmøy",C,20
191,102961,"Silje Røgenes, BSI",C,20
191,107877,"Michelle  Granhaug, Drøbak",C,20
191,101227,"Elin Rustlien, Drammen",C,20
191,103906,"Silje Svee, Trondheim",C,20
191,106669,"Anna Chernova, Russland",C,20
201,106673,"Polina Belyaeva, Russland",D,18
201,104056,"Siv Årsand, OSI",D,18
201,108057,"Britt Torill M Mathiesen, Kvinnherad",D,18
201,108058,"Ingunn E. Myklebust, Kvinnherad",D,18
201,106670,"Ekaterina Ankhimova, Russland",D,18
201,104762,"Ingrid-Marie Bruvold, Tromsø",D,18
207,105595,"Elin Hansen, Herøy",D,17
208,104274,"Andrine-Mikaela Kristiansen, Båtsfjord",D,16
208,106306,"Kirsten Jeppesen, Bærum",D,16
208,101495,"Dao Huynh, Asker",D,16
208,107946,"Yngvild  Buraas, NTNUI",D,16
208,104688,"Vivian Nilsen, Berlevåg",D,16
213,103827,"Hanne Osen, Nesna",D,15
214,107368,"Cecilie Bäckström, Sverige",D,14
215,108091,"Anne Thygesen, Bergen",D,13
215,101042,"Aina Anmarkrud, Frogner",D,13
217,100643,"Bente Sotnes, Bærum",D,12
217,100910,"Marianne B. Eksund, Frogner",D,12
217,100041,"Wenche Brinchmann, Moss",D,12
217,102723,"Lisbeth Nagell-Dahl, Stavanger",D,12
217,103837,"Mirjam Finanger, Nesna",D,12
217,106439,"Zorana Miljevic, Hammerfest",D,12
217,100619,"Anne Skjævesland, Sola",D,12
217,102465,"Guro Olsen, Mehamn",D,12
217,102236,"Trude Gystad, Nesna",D,12
226,106548,"Majken Andersen, Båtsfjord",D,10
226,107080,"Nordis Østerås Sandberg, Verdal",D,10
226,107205,"Julie Langeland Risa, Sotra",D,10
226,102676,"Tonje Gåsbakk, Grong",D,10
226,103991,"Julie Kristin Vatterholm, Verdal",D,10
226,105625,"Marte Loeng, Grong",D,10
226,106220,"Camilla Stokkaune, NTNUI",D,10
233,107962,"Maiken Lied Berntzen, Tromsøstudentenes IL",D,8
233,103139,"Kathrine Sellevoll, Vestre Aker",D,8
233,107178,"Olga Öberg, Sverige",D,8
233,101750,"Anne Lisbet Flåten, Karmøy",D,8
233,107366,"Åse  Wallin, Sverige",D,8
233,101881,"Rikke Skjærvold, Sandnessjøen",D,8
233,108132,"Olga Maksakova, Russland",D,8
233,108069,"Laura Bakker, Vestre Aker",D,8
233,102770,"Linda Schei, Sandnessjøen",D,8
233,106803,"Marita Sabbassen, Berlevåg",D,8
233,107496,"Marion Le Pontois, Vestre Aker",D,8
233,107171,"Sara Annuswer, Sverige",D,8
233,105984,"Elisabeth Amundsen, Berlevåg",D,8
246,107863,"Oda Fiskum, Grong",D,6
246,103300,"Jenny Hervard, Bærum",D,6
246,108038,"Tonje Urskog, OSI",D,6
