Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jan Petter Olsen,,Håvard Zachariassen,"21/15,17/21,21/16",Jan Petter Olsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Tom Brovold,"21/14,21/9",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Tom Brovold,,Håvard Zachariassen,"21/9,21/13",Tom Brovold,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Jan Petter Olsen,"21/10,21/10",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Håvard Zachariassen,"21/6,21/7",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Tom Brovold,,Jan Petter Olsen,"19/21,21/8,21/10",Tom Brovold,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Aleksander  Røeggen Johansen,"21/11,21/10",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Vegar Næss,"21/16,21/18",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Aleksander  Røeggen Johansen,,Vegar Næss,"18/21,23/21,21/10",Aleksander  Røeggen Johansen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Aleksander  Røeggen Johansen,,Tor Ragnar Johansen,"21/6,21/7",Aleksander  Røeggen Johansen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Ole Salomonsen,,Ernst Georg Olsen,"21/12,21/17",Ole Salomonsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Ernst Georg Olsen,,Tor Ragnar Johansen,"21/7,18/21,21/19",Ernst Georg Olsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Aleksander  Røeggen Johansen,,Ole Salomonsen,"22/20,21/15",Aleksander  Røeggen Johansen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Ole Salomonsen,,Tor Ragnar Johansen,"21/5,21/13",Ole Salomonsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Aleksander  Røeggen Johansen,,Ernst Georg Olsen,"21/13,21/14",Aleksander  Røeggen Johansen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Tore Nilsen,,Geir Arne Andersen,"21/6,21/18",Tore Nilsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Vegar Næss,,Geir Arne Andersen,"21/8,21/19",Vegar Næss,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Vegar Næss,,Tore Nilsen,"24/22,21/14",Vegar Næss,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jan Petter Olsen,,Håvard Zachariassen,"21/15,17/21,21/16",Jan Petter Olsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Tom Brovold,"21/14,21/9",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Tom Brovold,,Håvard Zachariassen,"21/9,21/13",Tom Brovold,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Jan Petter Olsen,"21/10,21/10",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Håvard Zachariassen,"21/6,21/7",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Tom Brovold,,Jan Petter Olsen,"19/21,21/8,21/10",Tom Brovold,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Aleksander  Røeggen Johansen,"21/11,21/10",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Jarle Grann,,Vegar Næss,"21/16,21/18",Jarle Grann,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Aleksander  Røeggen Johansen,,Vegar Næss,"18/21,23/21,21/10",Aleksander  Røeggen Johansen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Aleksander  Røeggen Johansen,,Tor Ragnar Johansen,"21/6,21/7",Aleksander  Røeggen Johansen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Ole Salomonsen,,Ernst Georg Olsen,"21/12,21/17",Ole Salomonsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Ernst Georg Olsen,,Tor Ragnar Johansen,"21/7,18/21,21/19",Ernst Georg Olsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Aleksander  Røeggen Johansen,,Ole Salomonsen,"22/20,21/15",Aleksander  Røeggen Johansen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Ole Salomonsen,,Tor Ragnar Johansen,"21/5,21/13",Ole Salomonsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Aleksander  Røeggen Johansen,,Ernst Georg Olsen,"21/13,21/14",Aleksander  Røeggen Johansen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Tore Nilsen,,Geir Arne Andersen,"21/6,21/18",Tore Nilsen,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Vegar Næss,,Geir Arne Andersen,"21/8,21/19",Vegar Næss,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,,Vegar Næss,,Tore Nilsen,"24/22,21/14",Vegar Næss,
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Vegar Næss,Jarle Grann,Ernst Georg Olsen,Geir Arne Andersen,"21/17,21/10",Vegar Næss,Jarle Grann
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Ole Salomonsen,Ståle Engenes,Aleksander  Røeggen Johansen,Tore Nilsen,"12/21,21/12,21/19",Ole Salomonsen,Ståle Engenes
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Jan Petter Olsen,Tom Brovold,Håvard Zachariassen,Tor Ragnar Johansen,"21/10,21/8",Jan Petter Olsen,Tom Brovold
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Vegar Næss,Jarle Grann,Jan Petter Olsen,Tom Brovold,"21/7,21/15",Vegar Næss,Jarle Grann
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Ole Salomonsen,Ståle Engenes,Ernst Georg Olsen,Geir Arne Andersen,"21/12,21/14",Ole Salomonsen,Ståle Engenes
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Aleksander  Røeggen Johansen,Tore Nilsen,Håvard Zachariassen,Tor Ragnar Johansen,"21/14,21/14",Aleksander  Røeggen Johansen,Tore Nilsen
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Vegar Næss,Jarle Grann,Aleksander  Røeggen Johansen,Tore Nilsen,"21/18,21/13",Vegar Næss,Jarle Grann
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Jan Petter Olsen,Tom Brovold,Ernst Georg Olsen,Geir Arne Andersen,"15/21,21/12,21/18",Jan Petter Olsen,Tom Brovold
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Ole Salomonsen,Ståle Engenes,Håvard Zachariassen,Tor Ragnar Johansen,"21/1,21/8",Ole Salomonsen,Ståle Engenes
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Vegar Næss,Jarle Grann,Håvard Zachariassen,Tor Ragnar Johansen,"21/9,21/4",Vegar Næss,Jarle Grann
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Ernst Georg Olsen,Geir Arne Andersen,Aleksander  Røeggen Johansen,Tore Nilsen,"11/21,21/17,21/15",Ernst Georg Olsen,Geir Arne Andersen
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Ole Salomonsen,Ståle Engenes,Jan Petter Olsen,Tom Brovold,"21/16,25/23",Ole Salomonsen,Ståle Engenes
2019/2020,"Hammerfest Finnmark mesterskapet, Hammerfest",15.02.2020,SEN A,Vegar Næss,Jarle Grann,Ole Salomonsen,Ståle Engenes,"21/10,21/18",Vegar Næss,Jarle Grann
