Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Henning Stenersen Haugland,"21/4,21/13",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Johan Skjeggedal Evanger,"23/21,21/11",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Johan Skjeggedal Evanger,,Henning Stenersen Haugland,"21/16,21/12",Johan Skjeggedal Evanger,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Henning Stenersen Haugland,"21/4,21/13",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Johan Skjeggedal Evanger,"23/21,21/11",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Johan Skjeggedal Evanger,,Henning Stenersen Haugland,"21/16,21/12",Johan Skjeggedal Evanger,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Henning Stenersen Haugland,"21/4,21/13",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Johan Skjeggedal Evanger,"23/21,21/11",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Johan Skjeggedal Evanger,,Henning Stenersen Haugland,"21/16,21/12",Johan Skjeggedal Evanger,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Henning Stenersen Haugland,"21/4,21/13",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Johan Skjeggedal Evanger,"23/21,21/11",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Johan Skjeggedal Evanger,,Henning Stenersen Haugland,"21/16,21/12",Johan Skjeggedal Evanger,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Henning Stenersen Haugland,"21/4,21/13",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Johan Skjeggedal Evanger,"23/21,21/11",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Johan Skjeggedal Evanger,,Henning Stenersen Haugland,"21/16,21/12",Johan Skjeggedal Evanger,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Henning Stenersen Haugland,"21/4,21/13",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Isaiah Abusdal Malm,,Johan Skjeggedal Evanger,"23/21,21/11",Isaiah Abusdal Malm,
2018/2019,Grimstad GBK cup,13.10.2018,U11 B,,Johan Skjeggedal Evanger,,Henning Stenersen Haugland,"21/16,21/12",Johan Skjeggedal Evanger,
2018/2019,Grimstad GBK cup,13.10.2018,U13 A,,Laura Romme Mørch,,Frida Haukeland,"21/10,13/21,21/18",Laura Romme Mørch,
