Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Carl Christian Hem,,Jørgen Rosenlund,"21/16,19/21,21/19",Carl Christian Hem,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Carl Christian Hem,,Tobias Krømke,"21/9,21/11",Carl Christian Hem,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Jørgen Rosenlund,,Karel Eriksson,"21/19,18/21,24/22",Jørgen Rosenlund,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Carl Christian Møller Jacobsen,,Tommy Helander,"21/14,19/21,21/13",Carl Christian Møller Jacobsen,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Tobias Krømke,,Ole Herman Imset,"21/14,21/18",Tobias Krømke,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Tobias Krømke,,Carl Christian Møller Jacobsen,"21/16,24/22",Tobias Krømke,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Jørgen Rosenlund,,Tommy Helander,"21/11,21/19",Jørgen Rosenlund,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Jørgen Rosenlund,,Carl Christian Møller Jacobsen,"21/8,21/17",Jørgen Rosenlund,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Tommy Helander,,Ole Herman Imset,"21/13,22/20",Tommy Helander,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Carl Christian Møller Jacobsen,,Ole Herman Imset,"10/21,24/22,21/16",Carl Christian Møller Jacobsen,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Tobias Krømke,,Jørgen Rosenlund,"16/21,21/14,21/18",Tobias Krømke,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Tobias Krømke,,Tommy Helander,"21/17,21/9",Tobias Krømke,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Jørgen Rosenlund,,Ole Herman Imset,"22/20,21/11",Jørgen Rosenlund,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Karel Eriksson,,Tomasz Koryl,"21/17,21/15",Karel Eriksson,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Carl Christian Hem,,Tomasz Koryl,"21/16,21/12",Carl Christian Hem,
2014/2015,Sandefjord SaBK Open,24.01.2015,SEN E,,Karel Eriksson,,Carl Christian Hem,"21/17,20/22,21/19",Karel Eriksson,
