Plass.,Spiller-Id,Navn,Klasse,Poeng
1,104510,"Markus Barth, Bergen",E,1496
2,102642,"Torjus Flåtten, Klemetsrud",E,1320
3,102611,"Vegard Rikheim, Frogner",E,1048
4,102819,"Carl Christian Møller Jacobsen, Sandefjord",E,924
5,107547,"Petter Tryland Laheld, NTNUI",E,844
6,105314,"Thomas Barth, Bergen",E,840
7,107744,"Andreas Andersen Roksvåg, Kristiansand",E,760
8,100729,"Jørgen Rosenlund, Moss",E,752
9,105721,"Bharath Kumar Balasingam, Bergen",E,725
10,109688,"Aleksander Jakovlevs, Haugerud",E,588
11,104937,"Danila Gataullin, Kristiansand",E,548
12,102932,"Mads Marum, Kristiansand",A,469
13,106092,"Kai Roger Stensen, Grong",A,396
14,105509,"Keveen Kumar Balasingam, Sotra",A,388
14,107653,"Boyan Yu, NTNUI",A,388
16,110205,"Mathias Wong, Kristiansand",A,370
17,111907,"Gonçalo Ribeiro, Norborg",A,356
18,106155,"Andreas Holmedal, Askøy",A,352
19,106464,"Theodor Fjelldal, Haugerud",A,327
20,107705,"Advait Mital, Bærum",A,308
21,108642,"Andy Hang, Klemetsrud",A,256
22,108630,"Hermod Holte Haugland , Kristiansand",A,242
23,108668,"Christer Andersen, Mandal",A,236
24,100702,"Thor Christian Tallaksen, Bygdø",A,232
25,102378,"Øyvind W. Selboe, Trondheim",A,224
26,103539,"Amund Rikheim Huus, Frogner",A,222
26,109659,"Sebastian Reijnen, Kristiansand",A,222
28,102438,"Peter Rønn Stensæth, Vestre Aker",A,219
29,110635,"Aslak Smith, Kristiansand",A,212
30,100664,"Geir Storvik, Bærum",A,209
31,105891,"Carlo Alonzo Agustin, Mandal",A,208
32,102612,"Mattias Xu, Frogner",A,204
33,109952,"Aldrin Nelson, Bergen",A,202
34,116297,"Shubham, Moss",A,200
35,100310,"Fredrik Lian, Norborg",A,196
36,111148,"Heine Lam Nybakk, Sotra",A,176
37,107654,"Zhongyan Yu, Vestre Aker",A,174
37,114007,"Toby Clifford, NTNUI",A,174
39,111402,"Henrik Frende Lavik-Haug, Moss",A,167
40,109774,"Stian Ekroll Glenne, Stavanger",A,164
41,104286,"Ludvig Smith-Meyer, Sandefjord",A,161
42,101280,"Mats Lervåg, Bergen",A,160
42,113008,"Kenneth Bayeng Sanglay, OSI",A,160
44,109614,"Brynjar Hus, Bergen",A,158
44,109193,"Magnus Tjøm, Moss",A,158
44,100471,"Nauman Majid, Haugerud",A,158
47,107065,"Elias Ausen, Moss",A,157
48,113455,"Erling Homme, OSI",A,156
49,101358,"Petter Svendsen, Trondheim",A,154
49,114489,"Leonard Meyer Nordnes, NTNUI",A,154
51,107916,"Benjamin Rølvåg, Nesna",A,152
52,104247,"Anders Haugland, NTNUI",B,149
53,107132,"Filip Bøhn , Kristiansand",B,148
54,105504,"Sander Hegseth, Kristiansand",B,146
55,108192,"David Nguyen, Asker",B,144
56,107691,"Jonathan Utne Madsøy, Karmøy",B,140
56,105066,"Iver Rolvsjord, NTNUI",B,140
58,100084,"Rune Oterhals, Trondheim",B,136
58,108764,"Marius Sandvær, Herøy",B,136
60,100038,"Ole Christoffer Olsen, Flatås",B,132
61,112219,"Måns Anders Lund Mabäcker, Moss",B,130
62,101347,"Thomas Holdbakk, Kristiansand",B,128
62,106453,"Christian Asbjørnsen, Ålesund",B,128
62,109876,"Kristoffer Kielland Rædergård	, Trondheim",B,128
62,112423,"Tirakom Sonjamroen, Imås IL",B,128
66,112212,"Andreas Stenhaug, NTNUI",B,122
67,108071,"Henrik Buvik, Gullvikmoen",B,121
68,113813,"Oliver George Creese, Trondheim",B,120
69,114970,"Avinash Avi, OSI",B,118
69,108078,"Ole Petter Øren, Gullvikmoen",B,118
69,107635,"Martin Enghaug, Moss",B,118
69,106465,"John Nguyen, OSI",B,118
73,110340,"Kristoffer Sveen Hjertholm, Karmøy",B,114
74,101270,"Jonas Christensen, Frogner",B,113
75,114132,"Tan Quach Le, OSI",B,112
76,115697,"Glen Oumellal, NTNUI",B,110
77,101033,"Knut Morten Engen, Frogner",B,106
78,100996,"Arben Holstad, Vestre Aker",B,104
78,109418,"Robert Barø, Trondheim",B,104
78,106301,"Roar Natvig, Verdal",B,104
81,104852,"Isak L. Hasselvold, Grong",B,100
82,104467,"Ørjan Emil Strand, NTNUI",B,98
82,108634,"Frank Heggen, Asker",B,98
82,111263,"Anders Moen, Kolvereid",B,98
82,111286,"Joakim Øyen Bedsted, Orkanger",B,98
86,106664,"Knut Hermann Stenvaag, Ålesund",B,96
86,100773,"Karl Ødegård, Bergen",B,96
86,103497,"Jonas Østhassel, Kristiansand",B,96
86,100016,"Stian Askerød, Frogner",B,96
86,101992,"Sturla Flåten Jørgensen, Haugerud",B,96
91,100611,"Amund Skavhaug, Trondheim",B,94
91,112885,"Johnny Lam, OSI",B,94
93,110585,"Johan Zang, Bærum",B,93
93,106241,"Sondre Sefland, OSI",B,93
95,105674,"Sander Bunes Kristensen, Moss",B,91
96,105620,"Vegar Næss, Hammerfest",B,90
96,106715,"Gard Vik Langhammer, Ålesund",B,90
96,110836,"Jakob Langeland Risa, Sotra",B,90
99,100540,"Pål Endre Pedersen, Haugerud",B,86
100,109780,"William R. Barø, Trondheim",B,84
100,112525,"Lars Petter Danielsen, Gullvikmoen",B,84
102,109437,"Jonatan Broch Granum, Kristiansand",B,82
102,106504,"Johannes Orri Olafsson, Sandefjord",B,82
102,114975,"Harald Buvik, Kolvereid",B,82
105,110309,"Vishwavasu Soorly Nagaraj, Vestre Aker",B,80
106,100661,"Tor Stenvaag, Ålesund",B,78
106,114649,"Lars Christian Larsen, Frøya",B,78
108,106944,"Jay Janaskar, OSI",B,76
109,115153,"Andreas Deinboll, Bergen",B,75
110,100476,"Jan Frode Neverdal, Grimstad",B,74
110,107859,"Magnus Knapperholen, OSI",B,74
112,101187,"Carl Christian Hem, Sandefjord",B,73
113,101895,"Erik Måøy, Kolvereid",B,72
113,100312,"Ole Andreas Sagøy, Klæbu",B,72
113,104579,"Fredrik Skånøy, Rissa",B,72
113,109570,"Varun Manikandan, IL Skrim",B,72
113,107881,"Aleksander  Røeggen Johansen, Hammerfest",B,72
118,114553,"Casper Welzel Andersen, Flatås",B,71
119,100795,"Otto Wittner, Trondheim",B,70
120,105220,"Qiqing Gan, Vestre Aker",B,68
120,100677,"Robert Sulebakk, Ålesund",B,68
120,107131,"Mattias Mørk, Kristiansand",B,68
123,102373,"Kristian Hyllestad, Trondheim",B,67
124,102488,"Lasse Nyheim, Tromsø",B,66
124,100697,"Håvard Soløy, Nesna",B,66
124,100650,"Odd Helge Gåsbakk, Grong",B,66
124,106033,"Arild Moen, Bærum",B,66
128,106764,"Elias Øyen Selsaas, Karmøy",B,64
128,110611,"Adit Sharma, Haugerud",B,64
128,100010,"Jim Ronny Andersen, Kristiansand",B,64
128,107603,"Herman Ruud, Kristiansand",B,64
132,100311,"Christian S. Johnsen, Bygdø",B,62
133,105422,"Geir Arne Andersen, Hammerfest",B,60
