Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Arben Holstad,,Petter Tryland Laheld,"21/10,21/18",Arben Holstad,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Arben Holstad,,Daniel Bjørklund,"21/15,21/14",Arben Holstad,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Petter Tryland Laheld,,Nauman Majid,"21/10,21/18",Petter Tryland Laheld,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Arben Holstad,,Jan Malamant,"21/13,21/14",Arben Holstad,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Arben Holstad,,Magnus Knapperholen,"21/10,21/14",Arben Holstad,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Jan Malamant,,Magnus Knapperholen,"21/10,21/19",Jan Malamant,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Zhongyan Yu,,Sebastian Reijnen,"21/16,21/8",Zhongyan Yu,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Daniel Bjørklund,,Sebastian Reijnen,"21/13,21/11",Daniel Bjørklund,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Daniel Bjørklund,,Zhongyan Yu,"21/12,21/16",Daniel Bjørklund,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Børge Bjørnaas,,Marius Sørby,"21/19,21/19",Børge Bjørnaas,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Nauman Majid,,Maaike Weerdesteyn,"21/4,21/14",Nauman Majid,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Børge Bjørnaas,,Maaike Weerdesteyn,"21/16,22/20",Børge Bjørnaas,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Nauman Majid,,Marius Sørby,"21/8,21/11",Nauman Majid,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Nauman Majid,,Børge Bjørnaas,"21/15,21/8",Nauman Majid,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Maaike Weerdesteyn,,Marius Sørby,"21/8,21/4",Maaike Weerdesteyn,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Bjørn Deron,,Øyvind W. Selboe,"21/11,21/18",Bjørn Deron,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Petter Tryland Laheld,,Bjørn Deron,"21/17,23/21",Petter Tryland Laheld,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Petter Tryland Laheld,,Øyvind W. Selboe,"21/10,21/19",Petter Tryland Laheld,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Arben Holstad,,Petter Tryland Laheld,"21/10,21/18",Arben Holstad,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Arben Holstad,,Daniel Bjørklund,"21/15,21/14",Arben Holstad,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Petter Tryland Laheld,,Nauman Majid,"21/10,21/18",Petter Tryland Laheld,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Arben Holstad,,Jan Malamant,"21/13,21/14",Arben Holstad,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Arben Holstad,,Magnus Knapperholen,"21/10,21/14",Arben Holstad,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Jan Malamant,,Magnus Knapperholen,"21/10,21/19",Jan Malamant,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Zhongyan Yu,,Sebastian Reijnen,"21/16,21/8",Zhongyan Yu,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Daniel Bjørklund,,Sebastian Reijnen,"21/13,21/11",Daniel Bjørklund,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Daniel Bjørklund,,Zhongyan Yu,"21/12,21/16",Daniel Bjørklund,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Børge Bjørnaas,,Marius Sørby,"21/19,21/19",Børge Bjørnaas,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Nauman Majid,,Maaike Weerdesteyn,"21/4,21/14",Nauman Majid,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Børge Bjørnaas,,Maaike Weerdesteyn,"21/16,22/20",Børge Bjørnaas,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Nauman Majid,,Marius Sørby,"21/8,21/11",Nauman Majid,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Nauman Majid,,Børge Bjørnaas,"21/15,21/8",Nauman Majid,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Maaike Weerdesteyn,,Marius Sørby,"21/8,21/4",Maaike Weerdesteyn,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Bjørn Deron,,Øyvind W. Selboe,"21/11,21/18",Bjørn Deron,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Petter Tryland Laheld,,Bjørn Deron,"21/17,23/21",Petter Tryland Laheld,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,,Petter Tryland Laheld,,Øyvind W. Selboe,"21/10,21/19",Petter Tryland Laheld,
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Jan Malamant,Boyan Yu,Petter Tryland Laheld,Marius Sørby,"21/13,18/21,21/18",Jan Malamant,Boyan Yu
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Petter Tryland Laheld,Marius Sørby,Øyvind W. Selboe,Magnus Tjøm,"21/16,15/21,21/18",Petter Tryland Laheld,Marius Sørby
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Jan Malamant,Boyan Yu,Bjørn Hamang,Zhongyan Yu,"21/16,21/18",Jan Malamant,Boyan Yu
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Bjørn Hamang,Zhongyan Yu,Marit Lillelien,Heidi Larsson Kleveland,"21/11,21/13",Bjørn Hamang,Zhongyan Yu
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Petter Tryland Laheld,Marius Sørby,Maaike Weerdesteyn,Jeanette Svendsen,"21/8,21/15",Petter Tryland Laheld,Marius Sørby
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Maaike Weerdesteyn,Jeanette Svendsen,Marit Lillelien,Heidi Larsson Kleveland,"21/16,21/8",Maaike Weerdesteyn,Jeanette Svendsen
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Petter Tryland Laheld,Marius Sørby,Bjørn Hamang,Zhongyan Yu,"21/14,21/18",Petter Tryland Laheld,Marius Sørby
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Petter Tryland Laheld,Marius Sørby,Marit Lillelien,Heidi Larsson Kleveland,"21/19,21/10",Petter Tryland Laheld,Marius Sørby
2019/2020,Vestre Aker Racketspesialisten.no Open,09.11.2019,SEN A,Bjørn Hamang,Zhongyan Yu,Maaike Weerdesteyn,Jeanette Svendsen,"21/14,21/14",Bjørn Hamang,Zhongyan Yu
