Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Rafid Ishaq,,Thomas Grüner Fjeldheim,"21/15,21/16",Rafid Ishaq,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Thomas Grüner Fjeldheim,,Aleksander Jakovlevs,"21/3,21/14",Thomas Grüner Fjeldheim,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Rafid Ishaq,,Andreas Holmedal,"21/18,21/13",Rafid Ishaq,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Thomas Grüner Fjeldheim,,David Nguyen,"21/10,21/11",Thomas Grüner Fjeldheim,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Aleksander Jakovlevs,,Bjørn Deron,"22/20,21/17",Aleksander Jakovlevs,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Rafid Ishaq,,Elias Øyen Selsaas,"21/15,13/21,21/14",Rafid Ishaq,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Andreas Holmedal,,Theodor Fjelldal,"21/17,21/17",Andreas Holmedal,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Thomas Grüner Fjeldheim,,Elias Ausen,"21/9,21/13",Thomas Grüner Fjeldheim,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,David Nguyen,,Christer Andersen,"17/21,21/11,21/17",David Nguyen,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Bjørn Deron,,Mathias Wong,"21/17,21/9",Bjørn Deron,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Aleksander Jakovlevs,,Andreas Andersen Roksvåg,"21/17,21/19",Aleksander Jakovlevs,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Rafid Ishaq,,Fredrik Hestenes,"21/5,21/7",Rafid Ishaq,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Elias Øyen Selsaas,,Casper Stiansen,"21/11,21/12",Elias Øyen Selsaas,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Andreas Holmedal,,Filip Bøhn,"21/15,21/16",Andreas Holmedal,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Theodor Fjelldal,,Sander Bunes Kristensen,"21/11,21/14",Theodor Fjelldal,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Thomas Grüner Fjeldheim,,Mattias Mørk,"21/15,21/15",Thomas Grüner Fjeldheim,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Elias Ausen,,Armand Bruun,"21/9,21/15",Elias Ausen,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Christer Andersen,,Jonas Telle,"21/8,21/11",Christer Andersen,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,David Nguyen,,Vetle Vinnes Bråten,"21/12,21/12",David Nguyen,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Mathias Wong,,Aslak Smith,"22/20,21/16",Mathias Wong,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Bjørn Deron,,Hemant Anilkumar,"21/11,21/15",Bjørn Deron,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Andreas Andersen Roksvåg,,Herman Dalan  Eidissen,"21/8,21/3",Andreas Andersen Roksvåg,
2018/2019,Haugerud UBM,05.04.2019,U15 A,,Aleksander Jakovlevs,,Zhongyan Yu,"10/21,21/11,21/8",Aleksander Jakovlevs,
