Plass.,Spiller-Id,Navn,Klasse,Poeng
1,102422,"Solvår S Flåten Jørgensen, Moss",E,1909
2,105826,"Aimee Hong, Haugerud",E,1465
3,105408,"Julie Marie Andersen Abusdal, Kristiansand",E,982
4,102635,"Marie Christensen, Frogner",E,688
5,102463,"Vilde Espeseth, Kristiansand",E,682
6,102275,"Natalie Kristensen, Moss",E,582
7,104509,"Vera Botcharova Ellingsen, Bergen",E,551
8,103494,"Rikke Østhassel, Kristiansand",E,514
9,107130,"Marie  Mørk, Kristiansand",A,486
10,105206,"Ingvild Håland, NTNUI",A,402
11,104270,"Sofia Louis Macsali, Bergen",A,379
12,100862,"Anne Klyve, Asker",A,367
13,107206,"Katja Botcharova Ellingsen, Bergen",A,341
14,101262,"Hege Leirud, Frogner",A,338
15,104338,"Emilia Petersen Norberg, Sandefjord",A,322
16,111008,"Nila Lorvik, Herøy",A,306
17,102274,"Thea Johansen, Nøtterøy",A,303
18,106221,"Marte Stokkaune, Rissa",A,295
19,108076,"Sara Buvik, Gullvikmoen",A,263
20,100681,"Jeanette Svendsen, Vestre Aker",A,250
21,104857,"Lisa Olsen Berg, Frogner",A,244
22,107205,"Julie Langeland Risa, Sotra",A,237
23,107909,"Elise  Holmedal, Askøy",A,234
24,107735,"Nora  Omdal, Kristiansand",A,218
25,107127,"Delia Murtazalieva, Haugerud",A,216
26,108760,"Karianne Zhang, Haugerud",A,197
27,105606,"Ingrid Gåsbakk, Kristiansand",A,194
28,109064,"Frida Bjørvik Løvheim, Sandefjord",A,185
29,103445,"Lovise Krogsæter, Karmøy",A,183
30,104436,"Emma Søvik, NTNUI",A,182
31,102533,"Elisa Wiborg, Haugerud",A,176
32,102732,"Iris Hagen, Stavanger",A,170
32,106632,"Elise Lærkerød Jelsness, Bygdø",A,170
34,100830,"Charlotte Aase, Bærum",A,163
35,100717,"Berit Thyness, Haugerud",A,158
36,105315,"Trine Sperre, Ålesund",A,151
37,103102,"Emilie Sotnes Hamang, Frogner",B,148
38,109594,"Nikol Hermansen, Bergen",B,147
39,106696,"Ane Hofstad Lycke, NTNUI",B,145
40,105103,"Mette Skjævesland Pedersen, Bergen",B,144
