Plass.,Spiller-Id,Navn,Klasse,Poeng
1,101948,"Helene Håkonsen Søgaard, Asker",E,1456
2,100862,"Anne Klyve, Asker",E,1346
3,100357,"Sophie Owen-Davies, Frogner",E,1008
4,102463,"Vilde Espeseth, Kristiansand",E,912
5,100003,"Helene Abusdal, Kristiansand",E,856
6,102422,"Solvår S Flåten Jørgensen, Moss",E,848
7,102269,"Linn Lilian Stenrud, Ullevål",E,776
8,102274,"Thea Johansen, Nøtterøy",E,696
9,102928,"Marlene Wåland, Kristiansand",E,640
10,102033,"Charlotte Leinan, Kristiansand",E,572
11,102275,"Natalie Kristensen, Moss",E,536
12,102960,"Irina Benedicte Eklund, Nøtterøy",E,528
12,103102,"Emilie Sotnes Hamang, Frogner",E,528
14,103291,"Emilie Faarup Storvik, NTNUI",A,488
14,100681,"Jeanette Svendsen, Vestre Aker",A,488
16,101149,"Marit Ulmo, Sandefjord",A,484
17,101285,"Randi Selle, Stavanger",A,472
18,104421,"Malin Andersson, Haugerud",A,456
19,101294,"Sonja Wåland, Kristiansand",A,372
20,102468,"Marthe Skaug, Frogner",A,336
20,103531,"Cecilie Li, Haugerud",A,336
22,100900,"Christiane Dahl Nielsen, Stavanger",A,320
23,102635,"Marie Christensen, Frogner",A,316
23,108394,"Alda Karen Jònsdòttir, Sandefjord",A,316
25,104546,"Henny Lyfjell, Frogner",A,312
26,104509,"Vera Botcharova Ellingsen, Bergen",A,294
27,103246,"Kristine Haakonseth, Sandefjord",A,288
28,103445,"Lovise Krogsæter, OSI",A,276
29,103339,"Ida Høyland W., Frogner",A,232
30,107054,"Julie Grande Ødegårdstuen, Moss",A,202
31,101080,"Elisabeth Thrane, Trondheim",A,200
31,102142,"Sara Hvidsten, Grimstad",A,200
31,101262,"Hege Leirud, Frogner",A,200
34,104016,"Elisabeth Pape, Stavanger",A,198
35,102987,"Stine Andersen, Moss",A,196
36,103145,"Emma Wåland, Kristiansand",A,194
37,101691,"Tiril Kristine Tanum, NTNUI",A,192
38,103520,"Thea Tønnesen, Kristiansand",A,190
39,102464,"Ingelin Espeseth, Kristiansand",A,188
39,104936,"Silje V. Kruksve Aasland, Leksvik",A,188
41,100097,"Terese Owesen, Frogner",A,184
41,101190,"Mari Helene Bøe, Sandefjord",A,184
43,100643,"Bente Sotnes, Bærum",A,176
44,100830,"Charlotte Aase, Bærum",A,172
45,105826,"Aimee Hong, Haugerud",A,164
45,105315,"Trine Sperre, Ålesund",A,164
45,100437,"Inger Margrethe Midtlid, Ålesund",A,164
45,101148,"Svenja Hodne, Karmøy",A,164
49,104884,"Rikke Karlsen, Kristiansand",A,162
49,100628,"Sissel W. Schmidt, Ålesund",A,162
51,102167,"Malin Solberg, Grong",A,160
52,102182,"Ulla Faarup, Bærum",A,158
53,100113,"Gunn Fiskergaard, Ålesund",A,156
54,103494,"Rikke Østhassel, Kristiansand",A,150
55,103400,"Rie Salbo, Kristiansand",B,144
55,103101,"Frida Sotnes Hamang, Bærum",B,144
57,104960,"Karoline Lerengen, Tromsø",B,140
57,101509,"Hilde Vatterholm, Verdal",B,140
57,101510,"Anita Olsen, Verdal",B,140
60,101508,"Ina Helland, Tromsø",B,134
61,102533,"Elisa Wiborg, Haugerud",B,132
62,100899,"Randi Ulla Nogva, Norborg",B,130
63,101435,"Synne Lund, Kristiansand",B,114
64,103139,"Kathrine Sellevoll, Vestre Aker",B,110
65,106466,"Therese Nguyen, Haugerud",B,106
66,103947,"Nora Jansson, Sandefjord",B,102
67,104270,"Sofia Louis Macsali, Bergen",B,100
68,104091,"Anne-Margrethe Ulla Staurset, Norborg",B,98
68,102451,"Marie Fiskum, Grong",B,98
