Season,Tournament Name,Date,Tournament Class,Tab,Team 1 Player 1,Team 1 Player 2,Team 2 Player 1,Team 2 Player 2,Result,Winner Player 1,Winner Player 2
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Eivind Teigen,,Sondre Mikkelsen,"21/23,21/7,21/12",Eivind Teigen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Simen André Børke Høgberg,"21/16,24/26,21/19",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Eivind Teigen,"21/19,24/22",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Sondre Mikkelsen,,Bjørn Rakstang,"24/22,15/21,21/12",Sondre Mikkelsen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Eivind Teigen,"21/16,21/11",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Sondre Mikkelsen,"16/21,21/16,21/15",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Eivind Teigen,,Sondre Mikkelsen,"21/23,21/7,21/12",Eivind Teigen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Simen André Børke Høgberg,"21/16,24/26,21/19",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Eivind Teigen,"21/19,24/22",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Sondre Mikkelsen,,Bjørn Rakstang,"24/22,15/21,21/12",Sondre Mikkelsen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Eivind Teigen,"21/16,21/11",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Sondre Mikkelsen,"16/21,21/16,21/15",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Eivind Teigen,,Sondre Mikkelsen,"21/23,21/7,21/12",Eivind Teigen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Simen André Børke Høgberg,"21/16,24/26,21/19",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Eivind Teigen,"21/19,24/22",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Sondre Mikkelsen,,Bjørn Rakstang,"24/22,15/21,21/12",Sondre Mikkelsen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Eivind Teigen,"21/16,21/11",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Sondre Mikkelsen,"16/21,21/16,21/15",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Eivind Teigen,,Sondre Mikkelsen,"21/23,21/7,21/12",Eivind Teigen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Simen André Børke Høgberg,"21/16,24/26,21/19",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Eivind Teigen,"21/19,24/22",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Sondre Mikkelsen,,Bjørn Rakstang,"24/22,15/21,21/12",Sondre Mikkelsen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Eivind Teigen,"21/16,21/11",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Sondre Mikkelsen,"16/21,21/16,21/15",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Emil Greaker Wiik,,Alan Algunerhan,"21/12,21/12",Emil Greaker Wiik,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Amund Lind,,Alan Algunerhan,"21/14,21/12",Amund Lind,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Amund Lind,,Iver Dyre Thorleifsen,"21/13,12/21,21/16",Amund Lind,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Emil Greaker Wiik,,Iver Dyre Thorleifsen,"21/15,20/22,21/13",Emil Greaker Wiik,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Iver Dyre Thorleifsen,,Alan Algunerhan,"21/8,21/11",Iver Dyre Thorleifsen,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Emil Greaker Wiik,,Amund Lind,"21/18,21/13",Emil Greaker Wiik,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Emil Greaker Wiik,,Alan Algunerhan,"21/12,21/12",Emil Greaker Wiik,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Amund Lind,,Alan Algunerhan,"21/14,21/12",Amund Lind,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Amund Lind,,Iver Dyre Thorleifsen,"21/13,12/21,21/16",Amund Lind,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Emil Greaker Wiik,,Iver Dyre Thorleifsen,"21/15,20/22,21/13",Emil Greaker Wiik,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Iver Dyre Thorleifsen,,Alan Algunerhan,"21/8,21/11",Iver Dyre Thorleifsen,
2016/2017,Hamar Hamarturneringen,11.02.2017,U11 B,,Emil Greaker Wiik,,Amund Lind,"21/18,21/13",Emil Greaker Wiik,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Eivind Teigen,,Sondre Mikkelsen,"21/23,21/7,21/12",Eivind Teigen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Simen André Børke Høgberg,"21/16,24/26,21/19",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Eivind Teigen,"21/19,24/22",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Sondre Mikkelsen,,Bjørn Rakstang,"24/22,15/21,21/12",Sondre Mikkelsen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Eivind Teigen,"21/16,21/11",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Sondre Mikkelsen,"16/21,21/16,21/15",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Eivind Teigen,,Sondre Mikkelsen,"21/23,21/7,21/12",Eivind Teigen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Simen André Børke Høgberg,"21/16,24/26,21/19",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Eivind Teigen,"21/19,24/22",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Sondre Mikkelsen,,Bjørn Rakstang,"24/22,15/21,21/12",Sondre Mikkelsen,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Bjørn Rakstang,,Eivind Teigen,"21/16,21/11",Bjørn Rakstang,
2016/2017,Hamar Hamarturneringen,11.02.2017,SEN C,,Simen André Børke Høgberg,,Sondre Mikkelsen,"16/21,21/16,21/15",Simen André Børke Høgberg,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Kristoffer Fosserud,,Vegard Hansen Jøndal,"21/9,21/6",Kristoffer Fosserud,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Daniel Fægri,,Martin Hovig Claus,"21/12,21/5",Daniel Fægri,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Martin Hovig Claus,,Vegard Hansen Jøndal,"22/20,6/21,21/15",Martin Hovig Claus,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Kristoffer Fosserud,,Daniel Fægri,"21/9,21/6",Kristoffer Fosserud,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Daniel Fægri,,Vegard Hansen Jøndal,"21/18,21/16",Daniel Fægri,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Kristoffer Fosserud,,Martin Hovig Claus,"21/5,21/4",Kristoffer Fosserud,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Kristoffer Fosserud,,Vegard Hansen Jøndal,"21/9,21/6",Kristoffer Fosserud,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Daniel Fægri,,Martin Hovig Claus,"21/12,21/5",Daniel Fægri,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Martin Hovig Claus,,Vegard Hansen Jøndal,"22/20,6/21,21/15",Martin Hovig Claus,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Kristoffer Fosserud,,Daniel Fægri,"21/9,21/6",Kristoffer Fosserud,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Daniel Fægri,,Vegard Hansen Jøndal,"21/18,21/16",Daniel Fægri,
2016/2017,Hamar Hamarturneringen,11.02.2017,U13 B,,Kristoffer Fosserud,,Martin Hovig Claus,"21/5,21/4",Kristoffer Fosserud,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Kasper Lie Cook,,Trym Haug,"21/7,21/18",Kasper Lie Cook,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Jenssen,,Hans Jørgen Berg,"21/15,21/18",Theodor Jenssen,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Theodor Fjelldal,"17/21,21/17,21/18",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Trym Haug,"21/15,21/3",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Kasper Lie Cook,,Hans Jørgen Berg,"21/23,21/15,21/13",Kasper Lie Cook,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Fjelldal,,Theodor Jenssen,"21/18,21/6",Theodor Fjelldal,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Hans Jørgen Berg,,Trym Haug,"21/7,21/10",Hans Jørgen Berg,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Fjelldal,,Trym Haug,"21/4,21/5",Theodor Fjelldal,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Hans Jørgen Berg,"21/15,21/8",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Kasper Lie Cook,,Theodor Jenssen,"19/21,21/13,21/11",Kasper Lie Cook,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Theodor Jenssen,"21/16,21/11",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Jenssen,,Trym Haug,"21/12,21/17",Theodor Jenssen,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Kasper Lie Cook,,Theodor Fjelldal,"21/19,28/30,21/17",Kasper Lie Cook,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Fjelldal,,Hans Jørgen Berg,"21/15,21/19",Theodor Fjelldal,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Kasper Lie Cook,"18/21,21/18,21/12",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Kasper Lie Cook,,Trym Haug,"21/7,21/18",Kasper Lie Cook,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Jenssen,,Hans Jørgen Berg,"21/15,21/18",Theodor Jenssen,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Theodor Fjelldal,"17/21,21/17,21/18",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Trym Haug,"21/15,21/3",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Kasper Lie Cook,,Hans Jørgen Berg,"21/23,21/15,21/13",Kasper Lie Cook,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Fjelldal,,Theodor Jenssen,"21/18,21/6",Theodor Fjelldal,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Hans Jørgen Berg,,Trym Haug,"21/7,21/10",Hans Jørgen Berg,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Fjelldal,,Trym Haug,"21/4,21/5",Theodor Fjelldal,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Hans Jørgen Berg,"21/15,21/8",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Kasper Lie Cook,,Theodor Jenssen,"19/21,21/13,21/11",Kasper Lie Cook,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Theodor Jenssen,"21/16,21/11",Vetle Bækkelien,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Jenssen,,Trym Haug,"21/12,21/17",Theodor Jenssen,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Kasper Lie Cook,,Theodor Fjelldal,"21/19,28/30,21/17",Kasper Lie Cook,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Theodor Fjelldal,,Hans Jørgen Berg,"21/15,21/19",Theodor Fjelldal,
2016/2017,Hamar Hamarturneringen,11.02.2017,U15 A,,Vetle Bækkelien,,Kasper Lie Cook,"18/21,21/18,21/12",Vetle Bækkelien,
