Plass.,Spiller-Id,Navn,Klasse,Poeng
1,105408,"Julie Marie Andersen Abusdal, Kristiansand",E,1872
2,107127,"Delia Murtazalieva, Bergen",E,1148
3,105826,"Aimee Hong, Bergen",E,968
4,102635,"Marie Christensen, Frogner",E,920
5,103494,"Rikke Østhassel, Kristiansand",E,722
6,105886,"Stine Skjævesland Pedersen, Kristiansand",E,665
7,102422,"Solvår S Flåten Jørgensen, Moss",E,620
8,102533,"Elisa Wiborg, Haugerud",E,541
9,103102,"Emilie Sotnes Hamang, Bergen",E,536
10,104421,"Malin Andersson, Haugerud",A,480
11,109464,"Emma Yasmin Ruud, Moss",A,428
12,105206,"Ingvild Håland, NTNUI",A,368
13,109049,"Linnea Holmedal, Sotra",A,352
14,108076,"Sara Buvik, NTNUI",A,338
15,101285,"Randi Selle, Stavanger",A,333
16,109545,"Nicoline Wærsten, Kristiansand",A,328
17,109878,"Sofie Jin Reistadbakk, Haugerud",A,320
18,105315,"Trine Sperre, Ålesund",A,312
19,109432,"Mina Korssund, Moss",A,257
20,102463,"Vilde Espeseth, Kristiansand",A,252
21,102732,"Iris Hagen, Stavanger",A,248
21,112454,"Dianne Christine Geronimo, Trondheim",A,248
23,108761,"Victoria Zhang, OSI",A,246
24,107206,"Katja Botcharova Ellingsen, Bergen",A,245
25,108760,"Karianne Zhang, OSI",A,236
25,109656,"Maja Morvik Kragholm, Kristiansand",A,236
27,108394,"Alda Karen Jònsdòttir, Sandefjord",A,233
28,111470,"Cecilie Welle Bay , Ålesund",A,232
29,110297,"Shuwen Yang, Trondheim",A,230
30,107513,"Kristine  Grande Ødegårdstuen, Moss",A,225
31,107909,"Elise  Holmedal, BSI",A,218
32,111538,"Juli Helen Johansen Klungtveit, Sotra",A,208
33,109594,"Nikol Hermansen, Bergen",A,200
34,113590,"Ingrid Teistung, Bergen",A,194
35,100193,"Monica Halvorsen, Frogner",A,184
36,108927,"Celina Mi Le Thanh, OSI",A,172
37,103924,"Ronja H. Thorstensen, Pillarguri",A,168
37,104091,"Anne-Margrethe Ulla Staurset, Norborg",A,168
39,116743,"Victoria, Hamar",A,164
40,106482,"Jenny Rajkumar, Sotra",A,162
41,106696,"Ane Hofstad Lycke, NTNUI",A,158
42,101896,"Hildegunn Måøy, Kolvereid",A,152
